================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 22:34
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 159 只股票
累计交易日: 19072 天
严苛信号数: 432 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  → +5日 均值=-10.12% 胜率= 25.0% 最大= +4.70% 最小=-16.04%
  → +10日 均值= -2.22% 胜率= 50.0% 最大=+12.10% 最小=-15.56%
  → +20日 均值= -2.56% 胜率= 50.0% 最大=+12.04% 最小=-15.56%

============================================================
  688400.SH  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认     7   +4.84%  +2.54% -11.53%   86.7  1.99

============================================================
  301323.SZ  |  评分区间 6~15  |  均值 10.2  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260331      趋势确认    15  +12.49%  +2.48%  +6.62%   77.2  2.71
  20260409      趋势确认    10   +8.36%  +1.87% +13.83%   80.9  2.04
  20260420      趋势确认     6   +4.54%  +7.91% +23.11%   76.2  1.31
  20260609      趋势确认    10   +8.57%  +4.44%  +5.77%   58.4  1.34
  → +1日 均值= -0.93% 胜率= 50.0% 最大= +4.66% 最小= -6.37%
  → +5日 均值= +7.26% 胜率= 50.0% 最大=+24.75% 最小= -2.39%
  → +10日 均值= +4.17% 胜率=100.0% 最大= +7.91% 最小= +1.87%
  → +20日 均值=+12.33% 胜率=100.0% 最大=+23.11% 最小= +5.77%

============================================================
  300814.SZ  |  评分区间 6~11  |  均值 7.8  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认     6   +4.40%  +4.44% -10.11%   82.8  1.59
  20260227      趋势确认     6   +4.95%  -3.81% -19.97%   86.5  1.24
  20260302      趋势确认    11  +10.11% -19.53% -25.96%   91.4  1.34
  20260430      趋势确认     7   +5.07% +24.99% +37.87%   82.0  1.43
  20260506      趋势确认     9   +7.59%  +9.29% +32.83%   88.6  1.63
  → +1日 均值= +5.48% 胜率=100.0% 最大=+17.95% 最小= +0.09%
  → +5日 均值= +7.05% 胜率= 60.0% 最大=+16.45% 最小= -1.84%
  → +10日 均值= +3.08% 胜率= 60.0% 最大=+24.99% 最小=-19.53%
  → +20日 均值= +2.93% 胜率= 40.0% 最大=+37.87% 最小=-25.96%

============================================================
  002025.SZ  |  评分区间 6~13  |  均值 8.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260312      趋势确认     8   +6.14%  +8.80% +31.65%   79.5  2.34
  20260320      趋势确认     6   +4.36% +10.28% +22.83%   73.4  1.26
  20260324      趋势确认     8   +6.99% +16.75%  +9.85%   78.0  1.25
  20260625      趋势确认    13  +10.00%  -1.72%  -1.72%   74.8  2.95
  → +1日 均值= -0.10% 胜率= 25.0% 最大=+10.81% 最小= -7.49%
  → +5日 均值= +3.42% 胜率= 50.0% 最大= +9.88% 最小= -2.43%
  → +10日 均值= +8.53% 胜率= 75.0% 最大=+16.75% 最小= -1.72%
  → +20日 均值=+15.65% 胜率= 75.0% 最大=+31.65% 最小= -1.72%

============================================================
  600188.SH  |  评分区间 9~12  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认     9   +7.97%  -6.13%  +2.98%   89.6  1.51
  20260601      趋势确认    12  +10.00% -14.99% -26.58%   82.0  1.90
  → +1日 均值= +2.42% 胜率= 50.0% 最大= +6.04% 最小= -1.21%
  → +5日 均值= -4.17% 胜率= 50.0% 最大= +0.86% 最小= -9.19%
  → +10日 均值=-10.56% 胜率=  0.0% 最大= -6.13% 最小=-14.99%
  → +20日 均值=-11.80% 胜率= 50.0% 最大= +2.98% 最小=-26.58%

============================================================
  300041.SZ  |  评分区间 7~8  |  均值 7.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260615      趋势确认     8   +6.99% +11.46% +11.46%   56.8  1.22
  20260622      趋势确认     7   +5.17%  +2.38%  +2.38%   74.2  1.35
  → +1日 均值= +0.64% 胜率= 50.0% 最大= +5.05% 最小= -3.77%
  → +5日 均值= +3.57% 胜率=100.0% 最大= +4.76% 最小= +2.38%
  → +10日 均值= +6.92% 胜率=100.0% 最大=+11.46% 最小= +2.38%
  → +20日 均值= +6.92% 胜率=100.0% 最大=+11.46% 最小= +2.38%

============================================================
  301055.SZ  |  评分区间 20~20  |  均值 20.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    20  +17.00%  -2.97% +20.57%   96.0  2.73

============================================================
  000880.SZ  |  评分区间 10~10  |  均值 10.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    10   +8.51% -19.14% -25.80%   63.7  1.65

============================================================
  002851.SZ  |  评分区间 6~9  |  均值 7.6  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认     7   +6.11%  -7.65% -20.52%   65.3  1.31
  20260302      趋势确认     8   +6.11% -18.25% -26.26%   74.4  1.61
  20260526      趋势确认     6   +4.25%  +5.60% +24.72%   71.3  1.71
  20260601      趋势确认     8   +6.70% +16.89% +14.83%   58.6  1.46
  20260603      趋势确认     9   +6.78% +17.07%  +4.85%   78.4  2.07
  → +1日 均值= +1.62% 胜率= 40.0% 最大=+12.84% 最小= -4.45%
  → +5日 均值= +3.98% 胜率= 60.0% 最大=+15.56% 最小= -9.08%
  → +10日 均值= +2.73% 胜率= 60.0% 最大=+17.07% 最小=-18.25%
  → +20日 均值= -0.48% 胜率= 60.0% 最大=+24.72% 最小=-26.26%

============================================================
  000567.SZ  |  评分区间 18~18  |  均值 18.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    18  +10.07%  -4.24%  -8.02%   91.5  7.73

============================================================
  688802.SH  |  评分区间 7~16  |  均值 11.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    16  +14.01%  +4.32%  -1.03%   62.8  2.04
  20260618      趋势确认     7   +5.10%  -4.64%  -4.64%   72.9  1.49
  → +1日 均值= -1.70% 胜率= 50.0% 最大= +0.39% 最小= -3.79%
  → +5日 均值= -4.08% 胜率=  0.0% 最大= -3.52% 最小= -4.64%
  → +10日 均值= -0.16% 胜率= 50.0% 最大= +4.32% 最小= -4.64%
  → +20日 均值= -2.83% 胜率=  0.0% 最大= -1.03% 最小= -4.64%

============================================================
  688031.SH  |  评分区间 13~22  |  均值 17.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    13  +11.21% -10.62%  +2.22%   70.9  1.95
  20260604      趋势确认    22  +20.00% -16.53% -27.67%   71.9  1.54
  → +1日 均值= -3.84% 胜率= 50.0% 最大= +3.08% 最小=-10.77%
  → +5日 均值=-15.35% 胜率=  0.0% 最大=-13.23% 最小=-17.46%
  → +10日 均值=-13.57% 胜率=  0.0% 最大=-10.62% 最小=-16.53%
  → +20日 均值=-12.73% 胜率= 50.0% 最大= +2.22% 最小=-27.67%

============================================================
  600578.SH  |  评分区间 10~14  |  均值 12.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260514      趋势确认    13  +10.02% +44.31% +15.23%   90.3  3.11
  20260515      趋势确认    14  +10.05% +16.74% +13.97%   93.8  4.30
  20260518      趋势确认    11   +9.99% +10.12%  +5.84%   95.7  1.36
  20260519      趋势确认    10   +7.26% +16.46%  +0.00%   96.7  2.41
  20260521      趋势确认    12   +9.95%  +6.82%  -5.43%   75.9  1.60
  → +1日 均值= +9.13% 胜率= 80.0% 最大=+18.62% 最小= -3.50%
  → +5日 均值=+21.96% 胜率=100.0% 最大=+26.46% 最小=+18.43%
  → +10日 均值=+18.89% 胜率=100.0% 最大=+44.31% 最小= +6.82%
  → +20日 均值= +5.92% 胜率= 60.0% 最大=+15.23% 最小= -5.43%

============================================================
  688598.SH  |  评分区间 7~8  |  均值 7.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260513      趋势确认     8   +6.28%  +9.36% +11.62%   91.5  1.89
  20260611      趋势确认     7   +5.75% +44.12% +44.12%   61.2  1.44
  → +1日 均值= +7.71% 胜率=100.0% 最大=+11.85% 最小= +3.58%
  → +5日 均值=+44.14% 胜率=100.0% 最大=+76.25% 最小=+12.04%
  → +10日 均值=+26.74% 胜率=100.0% 最大=+44.12% 最小= +9.36%
  → +20日 均值=+27.87% 胜率=100.0% 最大=+44.12% 最小=+11.62%

============================================================
  000553.SZ  |  评分区间 16~16  |  均值 16.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    16   +9.97% -14.51% -19.17%   92.3  6.16

============================================================
  688361.SH  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260612      趋势确认     8   +6.43% +56.77% +56.77%   66.7  1.92

============================================================
  300723.SZ  |  评分区间 10~10  |  均值 10.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260529      趋势确认    10   +8.07% -17.98% -24.40%   71.7  1.81

============================================================
  601600.SH  |  评分区间 6~6  |  均值 6.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认     6   +4.01%  -8.89% -20.22%   71.4  1.85

============================================================
  688170.SH  |  评分区间 10~10  |  均值 10.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260403      趋势确认    10   +8.39% +14.88% +21.74%   65.2  1.50

============================================================
  002079.SZ  |  评分区间 6~7  |  均值 6.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认     7   +5.55% +10.44% +10.44%   68.1  1.69
  20260617      趋势确认     6   +4.48%  +5.58%  +5.58%   75.3  1.49
  → +1日 均值= +5.55% 胜率=100.0% 最大= +7.01% 最小= +4.10%
  → +5日 均值=+10.00% 胜率=100.0% 最大=+14.41% 最小= +5.58%
  → +10日 均值= +8.01% 胜率=100.0% 最大=+10.44% 最小= +5.58%
  → +20日 均值= +8.01% 胜率=100.0% 最大=+10.44% 最小= +5.58%

============================================================
  301292.SZ  |  评分区间 7~18  |  均值 10.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260316      趋势确认     8   +6.85% +37.90% +37.92%   86.6  1.29
  20260326      趋势确认    18  +16.27% +11.30%  +7.35%   80.3  1.61
  20260615      趋势确认     9   +7.41%  +5.18%  +5.18%   70.5  2.09
  20260617      趋势确认     7   +5.12%  +0.59%  +0.59%   79.9  1.44
  → +1日 均值= +6.32% 胜率= 75.0% 最大=+23.96% 最小= -6.77%
  → +5日 均值= +6.64% 胜率=100.0% 最大=+14.31% 最小= +0.59%
  → +10日 均值=+13.74% 胜率=100.0% 最大=+37.90% 最小= +0.59%
  → +20日 均值=+12.76% 胜率=100.0% 最大=+37.92% 最小= +0.59%

============================================================
  600875.SH  |  评分区间 8~12  |  均值 10.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    11   +9.99% +15.62%  +1.58%   58.0  1.39
  20260416      趋势确认    12   +9.99%  -4.38% -12.45%   71.7  1.52
  20260513      趋势确认     8   +6.10% -10.28% -28.34%   59.7  1.44
  → +1日 均值= -0.26% 胜率= 66.7% 最大= +4.25% 最小= -5.05%
  → +5日 均值= -1.24% 胜率= 33.3% 最大=+10.92% 最小=-12.22%
  → +10日 均值= +0.32% 胜率= 33.3% 最大=+15.62% 最小=-10.28%
  → +20日 均值=-13.07% 胜率= 33.3% 最大= +1.58% 最小=-28.34%

============================================================
  603155.SH  |  评分区间 14~14  |  均值 14.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260611      趋势确认    14   +9.98%  +6.47%  +6.47%   90.3  3.92

============================================================
  600744.SH  |  评分区间 5~12  |  均值 8.4  |  严苛信号 7次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260227      趋势确认    12   +9.97%  +3.14%  -2.64%   90.4  2.44
  20260303      趋势确认     7   +5.14%  +8.22%  -1.17%   93.1  1.93
  20260420      趋势确认    10   +7.73%  +9.62%  -3.75%   74.4  2.37
  20260423      趋势确认     6   +4.70%  +8.34%  +2.50%   76.2  1.56
  20260506      趋势确认     7   +5.39% -13.33%  -0.68%   68.3  1.27
  20260527      趋势确认    12   +9.97% -19.78% -29.05%   62.4  1.62
  20260603      趋势确认     5   +4.19% -20.81% -28.97%   68.2  1.20
  → +1日 均值= +1.31% 胜率= 57.1% 最大=+18.02% 最小= -9.62%
  → +5日 均值= +4.64% 胜率= 57.1% 最大=+22.58% 最小=-19.69%
  → +10日 均值= -3.51% 胜率= 57.1% 最大= +9.62% 最小=-20.81%
  → +20日 均值= -9.11% 胜率= 14.3% 最大= +2.50% 最小=-29.05%

============================================================
  301382.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认     9   +7.61%  -2.98%  -2.98%   75.2  1.69

============================================================
  601699.SH  |  评分区间 8~12  |  均值 9.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260428      趋势确认     8   +5.89%  -1.72% +12.17%   88.3  1.76
  20260601      趋势确认    12  +10.00%  -0.79% -15.53%   83.8  1.65
  20260603      趋势确认     8   +6.74% -10.30% -20.06%   89.6  1.43
  → +1日 均值= +3.86% 胜率=100.0% 最大= +7.71% 最小= +0.86%
  → +5日 均值= +0.13% 胜率= 33.3% 最大= +5.44% 最小= -4.35%
  → +10日 均值= -4.27% 胜率=  0.0% 最大= -0.79% 最小=-10.30%
  → +20日 均值= -7.81% 胜率= 33.3% 最大=+12.17% 最小=-20.06%

============================================================
  002488.SZ  |  评分区间 8~9  |  均值 8.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260306      趋势确认     8   +6.49% -15.23% -14.62%   62.5  1.44
  20260408      趋势确认     8   +6.60%  -2.29%  +5.50%   64.4  1.16
  20260417      趋势确认     9   +7.82%  +2.24%  -8.56%   72.9  1.66
  → +1日 均值= -3.46% 胜率= 33.3% 最大= +1.61% 最小= -8.56%
  → +5日 均值= -4.50% 胜率=  0.0% 最大= -1.44% 最小= -6.85%
  → +10日 均值= -5.09% 胜率= 33.3% 最大= +2.24% 最小=-15.23%
  → +20日 均值= -5.89% 胜率= 33.3% 最大= +5.50% 最小=-14.62%

============================================================
  600602.SH  |  评分区间 5~12  |  均值 8.6  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认     8   +5.08%  -1.85%  +7.35%   72.7  3.23
  20260330      趋势确认    12  +10.00%  +2.44%  -6.34%   64.5  1.64
  20260403      趋势确认    11  +10.01%  -5.62%  -5.78%   66.9  1.27
  20260408      趋势确认     5   +4.16%  -6.21%  -7.32%   69.4  1.30
  20260513      趋势确认     7   +5.72% -20.02% -31.20%   64.2  1.61
  → +1日 均值= -1.69% 胜率= 20.0% 最大= +2.71% 最小= -7.97%
  → +5日 均值= -0.95% 胜率= 60.0% 最大= +7.37% 最小=-13.25%
  → +10日 均值= -6.25% 胜率= 20.0% 最大= +2.44% 最小=-20.02%
  → +20日 均值= -8.66% 胜率= 20.0% 最大= +7.35% 最小=-31.20%

============================================================
  300488.SZ  |  评分区间 7~24  |  均值 13.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260508      趋势确认    24  +20.01% -14.04% -11.23%   92.6  3.51
  20260608      趋势确认     9   +6.11%  +8.42%  +9.52%   71.4  2.73
  20260609      趋势确认     7   +4.88%  +5.21%  +6.30%   78.0  2.12
  20260616      趋势确认    14  +13.01%  -8.08%  -8.08%   84.3  1.37
  → +1日 均值= -1.43% 胜率= 50.0% 最大= +2.83% 最小= -6.83%
  → +5日 均值= +8.11% 胜率= 50.0% 最大=+28.11% 最小= -9.03%
  → +10日 均值= -2.12% 胜率= 50.0% 最大= +8.42% 最小=-14.04%
  → +20日 均值= -0.87% 胜率= 50.0% 最大= +9.52% 最小=-11.23%

============================================================
  000593.SZ  |  评分区间 6~12  |  均值 9.9  |  严苛信号 7次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    12  +10.03%  -4.86% -10.46%   72.2  1.77
  20260227      趋势确认    11   +9.99%  -7.32%  -0.38%   61.5  1.38
  20260303      趋势确认     9   +7.23%  -5.43%  +1.49%   67.7  1.88
  20260402      趋势确认    10   +8.15%  +8.52% +52.31%   79.6  1.67
  20260407      趋势确认    10   +8.43%  +3.84% +42.06%   82.6  1.52
  20260615      趋势确认    11  +10.00%  -5.00%  -5.00%   66.3  1.48
  20260616      趋势确认     6   +4.81%  -8.04%  -8.04%   73.3  1.31
  → +1日 均值= +2.47% 胜率= 57.1% 最大= +9.35% 最小= -5.11%
  → +5日 均值= -3.97% 胜率= 28.6% 最大= +4.61% 最小=-10.76%
  → +10日 均值= -2.61% 胜率= 28.6% 最大= +8.52% 最小= -8.04%
  → +20日 均值=+10.28% 胜率= 42.9% 最大=+52.31% 最小=-10.46%

============================================================
  002787.SZ  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260414      趋势确认     8   +6.46% +26.55% +70.82%   86.1  1.59

============================================================
  688091.SH  |  评分区间 8~9  |  均值 8.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认     8   +6.30% -10.41% -31.17%   78.6  1.60
  20260511      趋势确认     9   +6.96% -10.61% -36.05%   86.9  1.61
  → +1日 均值= +2.68% 胜率=100.0% 最大= +4.78% 最小= +0.57%
  → +5日 均值= -0.88% 胜率= 50.0% 最大= +2.54% 最小= -4.29%
  → +10日 均值=-10.51% 胜率=  0.0% 最大=-10.41% 最小=-10.61%
  → +20日 均值=-33.61% 胜率=  0.0% 最大=-31.17% 最小=-36.05%

============================================================
  603663.SH  |  评分区间 7~12  |  均值 9.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认     8   +6.77%  -6.21%  +4.53%   83.8  1.65
  20260522      趋势确认    12  +10.00% +19.72% +90.70%   78.9  1.58
  20260525      趋势确认    12  +10.00% +25.68% +86.91%   86.7  2.00
  20260526      趋势确认     7   +4.97% +27.19% +70.88%   89.2  1.82
  → +1日 均值= +8.51% 胜率=100.0% 最大=+15.47% 最小= +0.25%
  → +5日 均值= +9.12% 胜率= 75.0% 最大=+15.60% 最小= -2.69%
  → +10日 均值=+16.59% 胜率= 75.0% 最大=+27.19% 最小= -6.21%
  → +20日 均值=+63.25% 胜率=100.0% 最大=+90.70% 最小= +4.53%

============================================================
  605178.SH  |  评分区间 7~12  |  均值 9.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认     7   +5.53%  -6.41%  +2.02%   71.4  1.36
  20260409      趋势确认    12   +9.59% -17.72%  -7.65%   83.1  2.84
  20260511      趋势确认    10   +8.20% -10.55% -13.33%   65.4  1.94
  20260515      趋势确认     9   +7.78% -17.71% -19.36%   66.9  1.71
  → +1日 均值= -1.30% 胜率= 25.0% 最大= +7.10% 最小= -8.62%
  → +5日 均值= +2.75% 胜率= 50.0% 最大=+19.36% 最小=-14.76%
  → +10日 均值=-13.10% 胜率=  0.0% 最大= -6.41% 最小=-17.72%
  → +20日 均值= -9.58% 胜率= 25.0% 最大= +2.02% 最小=-19.36%

============================================================
  603127.SH  |  评分区间 6~12  |  均值 9.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260401      趋势确认    10   +8.07%  +1.93%  +9.58%   82.5  2.10
  20260618      趋势确认    12   +9.99%  +5.85%  +5.85%   73.2  1.72
  20260624      趋势确认     6   +4.24%  -1.30%  -1.30%   82.1  1.50
  → +1日 均值= +1.33% 胜率= 66.7% 最大= +4.28% 最小= -1.30%
  → +5日 均值= +3.40% 胜率= 66.7% 最大= +5.85% 最小= -1.30%
  → +10日 均值= +2.16% 胜率= 66.7% 最大= +5.85% 最小= -1.30%
  → +20日 均值= +4.71% 胜率= 66.7% 最大= +9.58% 最小= -1.30%

============================================================
  688385.SH  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260212      趋势确认     7   +4.92% -12.89% -23.04%   72.2  1.78

============================================================
  603281.SH  |  评分区间 8~13  |  均值 10.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认    13   +7.75%  +5.38%  -8.54%   73.0  4.91
  20260520      趋势确认     8   +5.88% -13.01%  -4.07%   73.9  1.67
  20260624      趋势确认    10   +7.77%  +4.54%  +4.54%   85.4  2.37
  → +1日 均值= +1.34% 胜率= 66.7% 最大= +4.54% 最小= -0.95%
  → +5日 均值= -0.87% 胜率= 33.3% 最大= +4.54% 最小= -6.57%
  → +10日 均值= -1.03% 胜率= 66.7% 最大= +5.38% 最小=-13.01%
  → +20日 均值= -2.69% 胜率= 33.3% 最大= +4.54% 最小= -8.54%

============================================================
  300769.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认     7   +5.33%  -5.68%  -5.68%   71.1  1.73

============================================================
  600489.SH  |  评分区间 13~13  |  均值 13.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    13   +9.99% -13.76% -21.46%   75.6  2.52

============================================================
  002099.SZ  |  评分区间 11~11  |  均值 11.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    11   +9.99%  -7.63% -12.83%   87.6  1.47

============================================================
  688387.SH  |  评分区间 12~13  |  均值 12.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    12  +10.51% +18.79% +47.11%   61.5  1.50
  20260414      趋势确认    13  +11.32%  +7.48% +17.33%   71.9  2.00
  → +1日 均值= +1.81% 胜率=100.0% 最大= +3.09% 最小= +0.54%
  → +5日 均值=+11.55% 胜率=100.0% 最大=+16.58% 最小= +6.53%
  → +10日 均值=+13.13% 胜率=100.0% 最大=+18.79% 最小= +7.48%
  → +20日 均值=+32.22% 胜率=100.0% 最大=+47.11% 最小=+17.33%

============================================================
  688652.SH  |  评分区间 6~6  |  均值 6.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认     6   +4.90% +14.34% +14.34%   74.2  1.27

============================================================
  000155.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认     9   +6.13%  -5.38% +13.91%   86.2  2.70

============================================================
  300199.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260522      趋势确认     9   +7.91% -17.22% -10.38%   68.3  1.42

============================================================
  002409.SZ  |  评分区间 11~12  |  均值 11.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260610      趋势确认    11  +10.00% +49.42% +49.42%   64.3  1.37
  20260611      趋势确认    12  +10.00% +34.70% +34.70%   74.4  2.19
  → +1日 均值= +2.26% 胜率= 50.0% 最大= +5.36% 最小= -0.84%
  → +5日 均值=+18.48% 胜率=100.0% 最大=+18.97% 最小=+17.98%
  → +10日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%
  → +20日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%

============================================================
  000636.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认     7   +5.61% +12.77% +54.55%   82.7  1.58
  20260428      趋势确认     7   +4.94% +23.45% +130.91%   88.3  1.79
  → +1日 均值= +3.00% 胜率=100.0% 最大= +5.24% 最小= +0.77%
  → +5日 均值=+11.35% 胜率=100.0% 最大=+19.38% 最小= +3.32%
  → +10日 均值=+18.11% 胜率=100.0% 最大=+23.45% 最小=+12.77%
  → +20日 均值=+92.73% 胜率=100.0% 最大=+130.91% 最小=+54.55%

============================================================
  300093.SZ  |  评分区间 15~15  |  均值 15.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260624      趋势确认    15  +13.05%  +5.44%  +5.44%   63.4  1.48

============================================================
  605006.SH  |  评分区间 7~11  |  均值 9.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260410      趋势确认    11  +10.00% +13.74% +55.17%   67.6  1.19
