================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 22:32
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 160 只股票
累计交易日: 19193 天
严苛信号数: 504 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  002041.SZ  |  评分区间 6~9  |  均值 7.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认     6   +4.05%  +0.17%  -8.82%   79.9  2.00
  20260304      趋势确认     9   +7.04%  -6.64% -10.60%   86.6  2.07
  → +1日 均值= +4.14% 胜率=100.0% 最大= +7.51% 最小= +0.78%
  → +5日 均值= -0.81% 胜率= 50.0% 最大= +0.09% 最小= -1.72%
  → +10日 均值= -3.23% 胜率= 50.0% 最大= +0.17% 最小= -6.64%
  → +20日 均值= -9.71% 胜率=  0.0% 最大= -8.82% 最小=-10.60%

============================================================
  688331.SH  |  评分区间 6~16  |  均值 9.4  |  严苛信号 10次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认     7   +5.23% -13.08% +13.86%   69.4  1.31
  20260306      趋势确认    16  +13.87%  +8.28% +37.80%   67.5  1.95
  20260310      趋势确认    12  +10.27%  -1.71% +16.77%   80.2  1.50
  20260318      趋势确认     9   +7.20% +24.93% +25.08%   77.9  1.34
  20260327      趋势确认     7   +5.79% +16.19% +10.31%   69.3  1.23
  20260330      趋势确认     7   +5.52% +14.62%  +0.77%   77.3  1.80
  20260401      趋势确认    14  +11.83%  +5.95%  -9.87%   84.3  1.71
  20260612      趋势确认    10   +8.28%  +0.20%  +0.20%   66.3  1.79
  20260618      趋势确认     6   +4.84%  -1.32%  -1.32%   63.7  1.29
  20260624      趋势确认     6   +4.45%  -1.79%  -1.79%   68.0  1.41
  → +1日 均值= +1.89% 胜率= 40.0% 最大=+15.13% 最小= -4.76%
  → +5日 均值= +2.07% 胜率= 40.0% 最大=+16.10% 最小= -7.48%
  → +10日 均值= +5.23% 胜率= 60.0% 最大=+24.93% 最小=-13.08%
  → +20日 均值= +9.18% 胜率= 70.0% 最大=+37.80% 最小= -9.87%

============================================================
  300467.SZ  |  评分区间 8~24  |  均值 13.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认     8   +5.79% +19.86% +27.00%   83.1  2.20
  20260427      趋势确认    24  +17.83%  +4.87%  -8.86%   85.7  5.93
  20260618      趋势确认     8   +5.93%  +2.00%  +2.00%   68.0  1.71
  → +1日 均值= +1.72% 胜率= 66.7% 最大= +4.09% 最小= -0.12%
  → +5日 均值= +3.89% 胜率= 66.7% 最大=+12.34% 最小= -2.67%
  → +10日 均值= +8.91% 胜率=100.0% 最大=+19.86% 最小= +2.00%
  → +20日 均值= +6.71% 胜率= 66.7% 最大=+27.00% 最小= -8.86%

============================================================
  603888.SH  |  评分区间 9~12  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    12  +10.02% -20.75% -22.56%   72.5  2.17
  20260408      趋势确认     9   +6.20%  +0.79%  +1.63%   62.8  2.44
  → +1日 均值= -4.71% 胜率=  0.0% 最大= -0.59% 最小= -8.82%
  → +5日 均值= -7.37% 胜率= 50.0% 最大= +0.79% 最小=-15.52%
  → +10日 均值= -9.98% 胜率= 50.0% 最大= +0.79% 最小=-20.75%
  → +20日 均值=-10.46% 胜率= 50.0% 最大= +1.63% 最小=-22.56%

============================================================
  002077.SZ  |  评分区间 14~14  |  均值 14.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260318      趋势确认    14   +7.95%  -6.63%  -3.41%   65.8  6.24

============================================================
  603077.SH  |  评分区间 6~12  |  均值 9.2  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260224      趋势确认    12  +10.08%  +8.99%  +1.80%   65.2  2.32
  20260225      趋势确认    12   +9.92%  +8.82% -10.13%   77.8  1.66
  20260312      趋势确认    12   +9.90% -14.11% -10.21%   88.0  1.81
  20260409      趋势确认     7   +4.53%  -2.66%  -7.31%   67.2  2.30
  20260417      趋势确认     6   +4.00%  -7.05% -18.27%   72.2  1.59
  20260420      趋势确认     6   +4.49% -10.53% -18.58%   80.0  1.49
  → +1日 均值= -2.62% 胜率= 16.7% 最大= +4.32% 最小= -7.12%
  → +5日 均值= -5.88% 胜率= 33.3% 最大= +3.65% 最小=-16.82%
  → +10日 均值= -2.76% 胜率= 33.3% 最大= +8.99% 最小=-14.11%
  → +20日 均值=-10.45% 胜率= 16.7% 最大= +1.80% 最小=-18.58%

============================================================
  002708.SZ  |  评分区间 6~12  |  均值 9.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认     6   +5.03%  -3.64%  +9.70%   74.3  1.28
  20260417      趋势确认     9   +6.82%  -3.86%  +5.31%   83.2  2.53
  20260605      趋势确认    12   +9.99%  -2.10% -12.27%   69.8  2.50
  20260618      趋势确认     9   +7.43% -11.69% -11.69%   65.8  1.47
  → +1日 均值= -3.46% 胜率=  0.0% 最大= -1.45% 最小= -6.48%
  → +5日 均值= -9.45% 胜率=  0.0% 最大= -6.89% 最小=-12.01%
  → +10日 均值= -5.32% 胜率=  0.0% 最大= -2.10% 最小=-11.69%
  → +20日 均值= -2.24% 胜率= 50.0% 最大= +9.70% 最小=-12.27%

============================================================
  688131.SH  |  评分区间 6~6  |  均值 6.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260623      趋势确认     6   +4.61%  +0.14%  +0.14%   83.8  1.50

============================================================
  688097.SH  |  评分区间 12~14  |  均值 13.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260602      趋势确认    12  +10.03%  +1.72% -14.00%   68.4  1.66
  20260603      趋势确认    14  +11.94%  +0.68% -16.24%   81.4  2.36
  → +1日 均值= +1.26% 胜率= 50.0% 最大= +4.63% 最小= -2.10%
  → +5日 均值= -6.92% 胜率=  0.0% 最大= -4.02% 最小= -9.83%
  → +10日 均值= +1.20% 胜率=100.0% 最大= +1.72% 最小= +0.68%
  → +20日 均值=-15.12% 胜率=  0.0% 最大=-14.00% 最小=-16.24%

============================================================
  688710.SH  |  评分区间 7~18  |  均值 11.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    18  +14.57%  +9.92%  +3.66%   77.1  3.55
  20260330      趋势确认     8   +5.77%  +2.62%  -2.59%   81.5  2.08
  20260622      趋势确认     7   +5.22%  +8.18%  +8.18%   72.1  1.41
  → +1日 均值= +5.14% 胜率=100.0% 最大= +8.23% 最小= +0.83%
  → +5日 均值= +1.18% 胜率= 33.3% 最大= +8.18% 最小= -4.04%
  → +10日 均值= +6.91% 胜率=100.0% 最大= +9.92% 最小= +2.62%
  → +20日 均值= +3.08% 胜率= 66.7% 最大= +8.18% 最小= -2.59%

============================================================
  600246.SH  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认     8   +6.33% +29.67% +43.72%   84.4  1.39

============================================================
  000767.SZ  |  评分区间 9~12  |  均值 10.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260324      趋势确认     9   +7.16%  -6.48%  +7.51%   64.2  1.50
  20260325      趋势确认    10   +8.23% -20.40% -13.23%   77.8  2.23
  20260327      趋势确认    12   +9.94% -24.14% -21.33%   90.7  2.04
  → +1日 均值= +6.40% 胜率= 66.7% 最大=+19.95% 最小=-14.89%
  → +5日 均值=-14.15% 胜率= 33.3% 最大= +1.04% 最小=-27.36%
  → +10日 均值=-17.01% 胜率=  0.0% 最大= -6.48% 最小=-24.14%
  → +20日 均值= -9.02% 胜率= 33.3% 最大= +7.51% 最小=-21.33%

============================================================
  000547.SZ  |  评分区间 5~8  |  均值 6.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认     5   +4.03%  -3.21%  -9.65%   71.4  1.19
  20260310      趋势确认     6   +4.86% -20.38% -21.24%   69.9  1.27
  20260420      趋势确认     8   +6.56%  -3.87% -17.42%   66.7  1.69
  → +1日 均值= -6.50% 胜率=  0.0% 最大= -5.23% 最小= -7.44%
  → +5日 均值= -6.30% 胜率= 33.3% 最大= +6.86% 最小=-18.12%
  → +10日 均值= -9.15% 胜率=  0.0% 最大= -3.21% 最小=-20.38%
  → +20日 均值=-16.10% 胜率=  0.0% 最大= -9.65% 最小=-21.24%

============================================================
  688180.SH  |  评分区间 7~9  |  均值 8.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260415      趋势确认     7   +5.33%  -6.18% -12.52%   85.3  1.38
  20260511      趋势确认     9   +6.91% -16.35% -30.39%   61.8  1.90
  → +1日 均值= +0.12% 胜率= 50.0% 最大= +4.65% 最小= -4.40%
  → +5日 均值= -7.96% 胜率=  0.0% 最大= -5.39% 最小=-10.53%
  → +10日 均值=-11.27% 胜率=  0.0% 最大= -6.18% 最小=-16.35%
  → +20日 均值=-21.45% 胜率=  0.0% 最大=-12.52% 最小=-30.39%

============================================================
  300045.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认     9   +5.98% -18.51% -23.73%   76.4  3.12

============================================================
  300593.SZ  |  评分区间 7~10  |  均值 8.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认     7   +5.56%  +2.66%  +2.86%   84.4  1.33
  20260616      趋势确认    10   +8.46% -20.96% -20.96%   65.8  1.32
  → +1日 均值= -0.36% 胜率= 50.0% 最大= +1.86% 最小= -2.58%
  → +5日 均值= -5.14% 胜率= 50.0% 最大= +3.73% 最小=-14.02%
  → +10日 均值= -9.15% 胜率= 50.0% 最大= +2.66% 最小=-20.96%
  → +20日 均值= -9.05% 胜率= 50.0% 最大= +2.86% 最小=-20.96%

================================================================================
报告生成时间: 2026-06-27 22:32:04
================================================================================
