================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 23:11
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 289 只股票
累计交易日: 34676 天
严苛信号数: 532 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号

============================================================
  000833.SZ  |  评分区间 6~10  |  均值 8.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    10   +8.44%  +7.98%  +4.03%   70.8  1.54
  20260427      趋势确认     8   +6.24%  +5.32% -14.87%   69.9  1.36
  20260611      趋势确认     6   +4.46%  -4.08%  -4.08%   74.0  2.03
  → +1日 均值= -0.82% 胜率= 33.3% 最大= +5.14% 最小= -6.12%
  → +5日 均值= -1.95% 胜率= 33.3% 最大= +0.89% 最小= -3.40%
  → +10日 均值= +3.07% 胜率= 66.7% 最大= +7.98% 最小= -4.08%
  → +20日 均值= -4.97% 胜率= 33.3% 最大= +4.03% 最小=-14.87%

============================================================
  603268.SH  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260421      趋势确认     9   +6.12% +14.56%  -1.40%   80.7  3.12

============================================================
  002294.SZ  |  评分区间 9~12  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    12  +10.01%  +0.81% -13.95%   74.1  1.67
  20260401      趋势确认     9   +7.73%  -9.41% -21.91%   76.4  1.50
  → +1日 均值= +0.88% 胜率= 50.0% 最大= +2.39% 最小= -0.63%
  → +5日 均值= +1.11% 胜率= 50.0% 最大= +5.19% 最小= -2.98%
  → +10日 均值= -4.30% 胜率= 50.0% 最大= +0.81% 最小= -9.41%
  → +20日 均值=-17.93% 胜率=  0.0% 最大=-13.95% 最小=-21.91%

============================================================
  605117.SH  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认     9   +5.26%  -5.43%  +1.57%   81.2  3.37

============================================================
  600549.SH  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    12  +10.01%  -3.96% -18.14%   69.0  1.90

============================================================
  300480.SZ  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260624      趋势确认    12  +10.63%  +1.17%  +1.17%   65.2  1.74

============================================================
  300938.SZ  |  评分区间 14~17  |  均值 15.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260324      趋势确认    17  +14.94%  -3.66% +31.63%   61.5  2.18
  20260414      趋势确认    14  +11.99% +21.10% +34.92%   76.0  1.66
  → +1日 均值= +6.34% 胜率= 50.0% 最大=+14.16% 最小= -1.47%
  → +5日 均值= +4.61% 胜率= 50.0% 最大=+15.88% 最小= -6.67%
  → +10日 均值= +8.72% 胜率= 50.0% 最大=+21.10% 最小= -3.66%
  → +20日 均值=+33.27% 胜率=100.0% 最大=+34.92% 最小=+31.63%

============================================================
  002685.SZ  |  评分区间 6~12  |  均值 9.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认     6   +4.46%  +9.65%  +8.22%   81.2  1.32
  20260430      趋势确认    12   +9.98%  +1.11% -19.93%   78.7  2.22
  → +1日 均值= +3.98% 胜率=100.0% 最大= +5.57% 最小= +2.38%
  → +5日 均值= -1.67% 胜率= 50.0% 最大= +1.78% 最小= -5.13%
  → +10日 均值= +5.38% 胜率=100.0% 最大= +9.65% 最小= +1.11%
  → +20日 均值= -5.85% 胜率= 50.0% 最大= +8.22% 最小=-19.93%

============================================================
  002850.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认     7   +6.14% -12.34% -12.34%   82.3  1.33

============================================================
  301607.SZ  |  评分区间 10~10  |  均值 10.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    10   +7.64%  -1.56%  +1.34%   74.0  2.03

============================================================
  002281.SZ  |  评分区间 10~11  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260403      趋势确认    10   +7.74% +32.38% +96.43%   63.3  1.78
  20260409      趋势确认    11  +10.00% +15.20% +77.20%   83.9  1.46
  → +1日 均值= +4.30% 胜率=100.0% 最大= +6.80% 最小= +1.80%
  → +5日 均值=+12.83% 胜率=100.0% 最大=+21.09% 最小= +4.57%
  → +10日 均值=+23.79% 胜率=100.0% 最大=+32.38% 最小=+15.20%
  → +20日 均值=+86.81% 胜率=100.0% 最大=+96.43% 最小=+77.20%

============================================================
  688353.SH  |  评分区间 9~18  |  均值 13.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    12   +9.84%  +3.05% -11.09%   79.2  1.87
  20260414      趋势确认     9   +7.74%  -4.00% -23.02%   78.3  1.68
  20260615      趋势确认    18  +14.60%  +2.79%  +2.79%   83.5  2.95
  → +1日 均值= -1.27% 胜率= 33.3% 最大= +9.16% 最小= -8.02%
  → +5日 均值= -1.63% 胜率= 33.3% 最大=+12.04% 最小=-13.97%
  → +10日 均值= +0.61% 胜率= 66.7% 最大= +3.05% 最小= -4.00%
  → +20日 均值=-10.44% 胜率= 33.3% 最大= +2.79% 最小=-23.02%

============================================================
  600546.SH  |  评分区间 13~13  |  均值 13.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    13  +10.01% -14.63% -24.77%   84.5  3.11

============================================================
  002202.SZ  |  评分区间 6~9  |  均值 7.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认     6   +4.11% +12.25%  -1.96%   71.6  1.98
  20260311      趋势确认     8   +6.18%  -6.05% -19.61%   78.3  1.98
  20260430      趋势确认     9   +7.07%  -9.64% -15.68%   69.8  2.02
  → +1日 均值= +2.34% 胜率=100.0% 最大= +4.98% 最小= +0.39%
  → +5日 均值= +0.18% 胜率= 33.3% 最大= +1.68% 最小= -0.71%
  → +10日 均值= -1.15% 胜率= 33.3% 最大=+12.25% 最小= -9.64%
  → +20日 均值=-12.42% 胜率=  0.0% 最大= -1.96% 最小=-19.61%

============================================================
  002080.SZ  |  评分区间 12~13  |  均值 12.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260212      趋势确认    13   +9.99% -10.57% -21.72%   81.5  2.85
  20260413      趋势确认    12  +10.00%  +5.64% +28.20%   82.8  1.56
  → +1日 均值= -0.12% 胜率= 50.0% 最大= +3.75% 最小= -4.00%
  → +5日 均值= +1.18% 胜率=100.0% 最大= +1.95% 最小= +0.40%
  → +10日 均值= -2.47% 胜率= 50.0% 最大= +5.64% 最小=-10.57%
  → +20日 均值= +3.24% 胜率= 50.0% 最大=+28.20% 最小=-21.72%

============================================================
  688090.SH  |  评分区间 7~17  |  均值 10.2  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260206      趋势确认     7   +5.41% -11.15%  -7.73%   76.3  1.90
  20260209      趋势确认     8   +5.68%  -7.72%  -5.70%   82.2  2.12
  20260311      趋势确认     7   +5.12% -17.08%  +9.52%   64.2  1.62
  20260401      趋势确认    17  +14.00% +20.81% +33.68%   71.7  2.67
  20260402      趋势确认    12   +9.06% +16.67% +36.91%   80.5  3.36
  → +1日 均值= -3.00% 胜率= 20.0% 最大= +6.84% 最小= -8.61%
  → +5日 均值= -0.08% 胜率= 40.0% 最大=+11.05% 最小=-10.33%
  → +10日 均值= +0.31% 胜率= 40.0% 最大=+20.81% 最小=-17.08%
  → +20日 均值=+13.34% 胜率= 60.0% 最大=+36.91% 最小= -7.73%

============================================================
  002115.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认     7   +4.86%  -2.78% -15.99%   80.5  2.24

============================================================
  688625.SH  |  评分区间 11~11  |  均值 11.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260410      趋势确认    11   +8.78%  +9.86% +46.03%   79.1  1.84

============================================================
  600596.SH  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    12  +10.01%  +6.81% +23.61%   75.3  2.27

============================================================
  688295.SH  |  评分区间 20~20  |  均值 20.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260311      趋势确认    20  +14.16% +39.42% +15.10%   83.8  5.54

============================================================
  688545.SH  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认     7   +5.46% +54.46% +40.75%   68.8  1.42

============================================================
  603196.SH  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260424      趋势确认     8   +6.66% -16.62% -26.46%   77.5  1.66

============================================================
  301500.SZ  |  评分区间 9~19  |  均值 15.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    17  +14.47%  +4.24% +24.19%   84.3  2.93
  20260612      趋势确认    19  +15.24%  -6.23%  -6.23%   71.5  3.39
  20260622      趋势确认     9   +8.11%  -9.89%  -9.89%   77.9  1.35
  → +1日 均值= -1.27% 胜率= 66.7% 最大= +1.85% 最小= -5.81%
  → +5日 均值= -4.06% 胜率= 33.3% 最大= +0.29% 最小= -9.89%
  → +10日 均值= -3.96% 胜率= 33.3% 最大= +4.24% 最小= -9.89%
  → +20日 均值= +2.69% 胜率= 33.3% 最大=+24.19% 最小= -9.89%

============================================================
  301536.SZ  |  评分区间 8~8  |  均值 8.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260612      趋势确认     8   +5.86% +35.24% +35.24%   73.0  1.67

============================================================
  301297.SZ  |  评分区间 6~9  |  均值 7.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260617      趋势确认     9   +6.77%  +7.61%  +7.61%   76.6  1.94
  20260618      趋势确认     6   +4.23%  -2.25%  -2.25%   81.4  1.48
  → +1日 均值= -1.31% 胜率= 50.0% 最大= +1.88% 最小= -4.51%
  → +5日 均值= +2.68% 胜率= 50.0% 最大= +7.61% 最小= -2.25%
  → +10日 均值= +2.68% 胜率= 50.0% 最大= +7.61% 最小= -2.25%
  → +20日 均值= +2.68% 胜率= 50.0% 最大= +7.61% 最小= -2.25%

============================================================
  603026.SH  |  评分区间 7~7  |  均值 7.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认     7   +5.17% +14.12%  +5.95%   67.6  1.43
  20260617      趋势确认     7   +5.96%  -8.67%  -8.67%   78.8  1.40
  → +1日 均值= +2.23% 胜率=100.0% 最大= +3.84% 最小= +0.61%
  → +5日 均值= -2.15% 胜率= 50.0% 最大= +4.36% 最小= -8.67%
  → +10日 均值= +2.72% 胜率= 50.0% 最大=+14.12% 最小= -8.67%
  → +20日 均值= -1.36% 胜率= 50.0% 最大= +5.95% 最小= -8.67%

============================================================
  605580.SH  |  评分区间 7~12  |  均值 10.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260526      趋势确认    11   +6.54%  -0.64% +20.68%   77.8  4.02
  20260528      趋势确认    12   +9.99%  -7.68%  +1.25%   82.8  1.74
  20260623      趋势确认    12   +9.99%  +0.21%  +0.21%   72.7  1.71
  20260624      趋势确认     7   +4.95%  -4.83%  -4.83%   77.5  1.82
  → +1日 均值= +2.96% 胜率= 50.0% 最大=+12.72% 最小= -4.83%
  → +5日 均值= +0.47% 胜率= 50.0% 最大=+13.12% 最小= -6.60%
  → +10日 均值= -3.23% 胜率= 25.0% 最大= +0.21% 最小= -7.68%
  → +20日 均值= +4.33% 胜率= 75.0% 最大=+20.68% 最小= -4.83%

============================================================
  002745.SZ  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260617      趋势确认     9   +7.53% +11.23% +11.23%   79.5  1.75

============================================================
  601069.SH  |  评分区间 6~12  |  均值 9.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260409      趋势确认    12   +6.72% -11.14%  -7.35%   74.4  5.09
  20260508      趋势确认     6   +4.10% -19.08% -29.85%   77.3  1.79
  → +1日 均值= -4.26% 胜率=  0.0% 最大= -3.51% 最小= -5.01%
  → +5日 均值=-12.18% 胜率=  0.0% 最大= -7.88% 最小=-16.48%
  → +10日 均值=-15.11% 胜率=  0.0% 最大=-11.14% 最小=-19.08%
  → +20日 均值=-18.60% 胜率=  0.0% 最大= -7.35% 最小=-29.85%

============================================================
  002132.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认     7   +4.75% +12.68%  +0.83%   82.7  2.00
  20260605      趋势确认     7   +4.46%  -5.97%  -1.63%   74.6  2.60
  → +1日 均值= +3.82% 胜率=100.0% 最大= +4.57% 最小= +3.07%
  → +5日 均值= +7.05% 胜率= 50.0% 最大=+18.09% 最小= -3.98%
  → +10日 均值= +3.35% 胜率= 50.0% 最大=+12.68% 最小= -5.97%
  → +20日 均值= -0.40% 胜率= 50.0% 最大= +0.83% 最小= -1.63%

============================================================
  601872.SH  |  评分区间 6~6  |  均值 6.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260617      趋势确认     6   +4.40% +13.99% +13.99%   68.0  1.49

============================================================
  603248.SH  |  评分区间 5~9  |  均值 7.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认     9   +5.57%  +0.31% -12.85%   75.2  3.16
  20260520      趋势确认     5   +4.04% -17.90% -27.07%   73.1  1.34
  → +1日 均值= -2.49% 胜率= 50.0% 最大= +2.41% 最小= -7.39%
  → +5日 均值= -3.19% 胜率= 50.0% 最大= +7.12% 最小=-13.49%
  → +10日 均值= -8.79% 胜率= 50.0% 最大= +0.31% 最小=-17.90%
  → +20日 均值=-19.96% 胜率=  0.0% 最大=-12.85% 最小=-27.07%

============================================================
  688110.SH  |  评分区间 8~10  |  均值 9.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认     8   +6.58% +13.10% -10.64%   84.3  1.73
  20260617      趋势确认    10   +9.14% +19.08% +19.08%   76.4  1.35
  → +1日 均值= +3.12% 胜率= 50.0% 最大= +6.70% 最小= -0.45%
  → +5日 均值=+15.73% 胜率=100.0% 最大=+19.08% 最小=+12.38%
  → +10日 均值=+16.09% 胜率=100.0% 最大=+19.08% 最小=+13.10%
  → +20日 均值= +4.22% 胜率= 50.0% 最大=+19.08% 最小=-10.64%

============================================================
  601208.SH  |  评分区间 10~11  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认    10   +8.00% +23.69% +30.59%   77.2  1.79
  20260429      趋势确认    11   +8.63% +22.62% +31.67%   72.6  2.12
  → +1日 均值= +2.02% 胜率= 50.0% 最大= +5.26% 最小= -1.21%
  → +5日 均值= +9.97% 胜率= 50.0% 最大=+21.15% 最小= -1.21%
  → +10日 均值=+23.16% 胜率=100.0% 最大=+23.69% 最小=+22.62%
  → +20日 均值=+31.13% 胜率=100.0% 最大=+31.67% 最小=+30.59%

============================================================
  688610.SH  |  评分区间 11~13  |  均值 12.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260319      趋势确认    11   +7.82%  +8.11% +38.57%   70.2  3.23
  20260401      趋势确认    13  +11.24% +26.33% +30.61%   74.6  1.68
  → +1日 均值= -6.40% 胜率=  0.0% 最大= -5.70% 最小= -7.10%
  → +5日 均值= +4.15% 胜率=100.0% 最大= +6.69% 最小= +1.60%
  → +10日 均值=+17.22% 胜率=100.0% 最大=+26.33% 最小= +8.11%
  → +20日 均值=+34.59% 胜率=100.0% 最大=+38.57% 最小=+30.61%

============================================================
  301128.SZ  |  评分区间 6~23  |  均值 13.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260318      趋势确认    23  +20.00% +17.49% +43.32%   79.3  3.06
  20260319      趋势确认     6   +4.02% +14.60% +36.70%   82.3  2.39
  20260609      趋势确认    10   +8.31%  -6.99%  -4.35%   75.9  1.31
  → +1日 均值= -0.11% 胜率= 66.7% 最大= +3.51% 最小= -6.88%
  → +5日 均值= +7.08% 胜率=100.0% 最大=+10.46% 最小= +1.59%
  → +10日 均值= +8.37% 胜率= 66.7% 最大=+17.49% 最小= -6.99%
  → +20日 均值=+25.22% 胜率= 66.7% 最大=+43.32% 最小= -4.35%

============================================================
  605196.SH  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认     7   +5.40% -13.78% -15.39%   64.6  1.40

============================================================
  000420.SZ  |  评分区间 6~10  |  均值 7.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260317      趋势确认    10   +7.45%  -7.69%  -3.65%   80.2  2.11
  20260506      趋势确认     6   +4.50% -13.04% -18.44%   69.5  1.36
  20260507      趋势确认     7   +4.49% -13.04% -18.84%   80.4  2.43
  → +1日 均值= -1.64% 胜率= 66.7% 最大= +2.23% 最小= -7.69%
  → +5日 均值= -6.59% 胜率=  0.0% 最大= -4.28% 最小= -7.79%
  → +10日 均值=-11.26% 胜率=  0.0% 最大= -7.69% 最小=-13.04%
  → +20日 均值=-13.64% 胜率=  0.0% 最大= -3.65% 最小=-18.84%

============================================================
  301392.SZ  |  评分区间 7~7  |  均值 7.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认     7   +6.03% +14.38% +40.48%   71.1  1.35

============================================================
  601126.SH  |  评分区间 6~9  |  均值 7.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认     9   +7.46%  -1.31% -10.51%   80.2  1.33
  20260304      趋势确认     6   +4.84%  -6.66% -15.79%   73.1  1.30
  → +1日 均值= +4.00% 胜率=100.0% 最大= +7.21% 最小= +0.79%
  → +5日 均值= +3.01% 胜率= 50.0% 最大= +6.44% 最小= -0.43%
  → +10日 均值= -3.99% 胜率=  0.0% 最大= -1.31% 最小= -6.66%
  → +20日 均值=-13.15% 胜率=  0.0% 最大=-10.51% 最小=-15.79%

============================================================
  301396.SZ  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260227      趋势确认    12  +10.06% +52.78% +52.77%   65.0  1.50

============================================================
  300249.SZ  |  评分区间 13~13  |  均值 13.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    13  +10.81% -16.62% -19.37%   77.6  1.78

============================================================
  301638.SZ  |  评分区间 7~10  |  均值 8.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260415      趋势确认    10   +7.20%  -0.83%  +6.25%   76.8  2.39
  20260506      趋势确认     7   +5.78%  -8.78% -14.12%   70.5  1.44
  → +1日 均值= -0.73% 胜率=  0.0% 最大= -0.73% 最小= -0.73%
  → +5日 均值= -1.77% 胜率=  0.0% 最大= -1.21% 最小= -2.34%
  → +10日 均值= -4.80% 胜率=  0.0% 最大= -0.83% 最小= -8.78%
  → +20日 均值= -3.93% 胜率= 50.0% 最大= +6.25% 最小=-14.12%

============================================================
  002606.SZ  |  评分区间 9~10  |  均值 9.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260415      趋势确认     9   +6.12% +17.52% +27.33%   68.1  3.19
  20260424      趋势确认    10   +5.17% +12.53% +12.59%   83.2  5.22
  → +1日 均值= +0.89% 胜率= 50.0% 最大= +3.23% 最小= -1.46%
  → +5日 均值= +7.54% 胜率=100.0% 最大= +8.19% 最小= +6.88%
  → +10日 均值=+15.02% 胜率=100.0% 最大=+17.52% 最小=+12.53%
  → +20日 均值=+19.96% 胜率=100.0% 最大=+27.33% 最小=+12.59%

============================================================
  301548.SZ  |  评分区间 6~14  |  均值 10.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    14  +12.18%  +7.07% +10.22%   78.7  2.21
  20260420      趋势确认     6   +4.29%  +2.15%  +7.82%   82.8  1.59
  → +1日 均值= +4.13% 胜率=100.0% 最大= +4.38% 最小= +3.88%
  → +5日 均值= -1.11% 胜率= 50.0% 最大= +1.67% 最小= -3.90%
  → +10日 均值= +4.61% 胜率=100.0% 最大= +7.07% 最小= +2.15%
  → +20日 均值= +9.02% 胜率=100.0% 最大=+10.22% 最小= +7.82%

============================================================
  600206.SH  |  评分区间 9~12  |  均值 10.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260422      趋势确认     9   +7.72% +19.02%  +8.50%   81.9  1.72
  20260610      趋势确认    12  +10.00% +87.36% +87.36%   69.1  1.85
  20260611      趋势确认     9   +6.20% +70.20% +70.20%   75.9  2.57
  → +1日 均值= +0.19% 胜率= 33.3% 最大= +1.73% 最小= -0.75%
  → +5日 均值=+21.37% 胜率=100.0% 最大=+31.08% 最小= +2.05%
  → +10日 均值=+58.86% 胜率=100.0% 最大=+87.36% 最小=+19.02%
  → +20日 均值=+55.35% 胜率=100.0% 最大=+87.36% 最小= +8.50%

============================================================
  600482.SH  |  评分区间 10~12  |  均值 11.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    10   +7.86% +24.29% +10.68%   76.0  1.68
  20260604      趋势确认    12  +10.00% -13.65% -25.29%   67.7  1.81
  → +1日 均值= +3.52% 胜率= 50.0% 最大=+18.94% 最小=-11.91%
  → +5日 均值= -3.91% 胜率= 50.0% 最大=+14.71% 最小=-22.53%
  → +10日 均值= +5.32% 胜率= 50.0% 最大=+24.29% 最小=-13.65%
  → +20日 均值= -7.30% 胜率= 50.0% 最大=+10.68% 最小=-25.29%

============================================================
  601991.SH  |  评分区间 12~12  |  均值 12.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    12  +10.10% +41.57% +76.91%   77.4  1.52

============================================================
  688678.SH  |  评分区间 9~9  |  均值 9.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认     9   +6.85% -19.49% -20.98%   82.9  2.03

============================================================
  600961.SH  |  评分区间 9~11  |  均值 10.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260227      趋势确认     9   +7.63% -22.76% -30.21%   77.1  1.56
  20260302      趋势确认    11   +9.06% -22.68% -30.44%   84.9  2.12
  → +1日 均值= -6.75% 胜率=  0.0% 最大= -6.21% 最小= -7.28%
  → +5日 均值=-11.09% 胜率=  0.0% 最大=-10.84% 最小=-11.34%
  → +10日 均值=-22.72% 胜率=  0.0% 最大=-22.68% 最小=-22.76%
  → +20日 均值=-30.33% 胜率=  0.0% 最大=-30.21% 最小=-30.44%

============================================================
  688205.SH  |  评分区间 15~15  |  均值 15.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    15  +13.28% -15.65%  -4.17%   63.2  2.05

============================================================
  300855.SZ  |  评分区间 9~12  |  均值 10.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    12   +9.24% -12.24% -17.47%   80.4  2.32
  20260408      趋势确认     9   +7.14%  -0.88%  -4.50%   71.7  1.55
  → +1日 均值= +0.83% 胜率= 50.0% 最大= +2.51% 最小= -0.85%
  → +5日 均值= +3.74% 胜率= 50.0% 最大= +9.39% 最小= -1.92%
  → +10日 均值= -6.56% 胜率=  0.0% 最大= -0.88% 最小=-12.24%
  → +20日 均值=-10.98% 胜率=  0.0% 最大= -4.50% 最小=-17.47%

============================================================
  301630.SZ  |  评分区间 6~22  |  均值 13.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    13   +8.30%  -6.66% +13.79%   84.0  4.72
  20260427      趋势确认     6   +4.99%  +6.26%  +6.67%   75.0  1.44
