id,concept_name,ts_code,name
TS113,足球概念,000558.SZ,莱茵体育
TS113,足球概念,000625.SZ,长安汽车
TS113,足球概念,002024.SZ,苏宁易购
TS113,足球概念,002395.SZ,双象股份
TS113,足球概念,002415.SZ,海康威视
TS113,足球概念,002431.SZ,棕榈股份
TS113,足球概念,002587.SZ,奥拓电子
TS113,足球概念,002701.SZ,奥瑞金
TS113,足球概念,002768.SZ,国恩股份
TS113,足球概念,300002.SZ,神州泰岳
TS113,足球概念,300005.SZ,探路者
TS113,足球概念,300043.SZ,星辉娱乐
TS113,足球概念,300162.SZ,雷曼光电
TS113,足球概念,300218.SZ,安利股份
TS113,足球概念,300291.SZ,华录百纳
TS113,足球概念,300355.SZ,蒙草生态
TS113,足球概念,300389.SZ,艾比森
TS113,足球概念,600018.SH,上港集团
TS113,足球概念,600104.SH,上汽集团
TS113,足球概念,600136.SH,当代文体
TS113,足球概念,600158.SH,中体产业
TS113,足球概念,600340.SH,华夏幸福
TS113,足球概念,600606.SH,绿地控股
