id,concept_name,ts_code,name
TS50,阿尔茨海默概念,000756.SZ,新华制药
TS50,阿尔茨海默概念,000766.SZ,通化金马
TS50,阿尔茨海默概念,002020.SZ,京新药业
TS50,阿尔茨海默概念,002082.SZ,万邦德
TS50,阿尔茨海默概念,002252.SZ,上海莱士
TS50,阿尔茨海默概念,002262.SZ,恩华药业
TS50,阿尔茨海默概念,002693.SZ,双成药业
TS50,阿尔茨海默概念,600227.SH,圣济堂
TS50,阿尔茨海默概念,600789.SH,鲁抗医药
