ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
159155.SZ,20260515,1.09,1.089,1.126,1.079,1.103,0.013,1.1927,245645.42,26983.71
159155.SZ,20260514,1.126,1.135,1.137,1.09,1.09,-0.036,-3.1972,195508.87,21790.953
159155.SZ,20260513,1.121,1.113,1.131,1.11,1.126,0.005,0.446,219970.47,24660.141
159155.SZ,20260512,1.137,1.137,1.139,1.109,1.121,-0.016,-1.4072,305384.77,34163.756
159155.SZ,20260511,1.127,1.125,1.147,1.119,1.137,0.01,0.8873,177425.53,20072.784
159155.SZ,20260508,1.149,1.149,1.157,1.124,1.127,-0.022,-1.9147,219700.19,25037.591
159155.SZ,20260507,1.164,1.164,1.164,1.135,1.149,-0.015,-1.2887,544150.69,62344.75
159155.SZ,20260506,1.116,1.125,1.164,1.116,1.164,0.048,4.3011,212377.71,24340.295
159155.SZ,20260430,1.122,1.113,1.121,1.102,1.116,-0.006,-0.5348,234113.66,25997.161
159155.SZ,20260429,1.062,1.06,1.123,1.047,1.122,0.06,5.6497,295512.93,32484.622
159155.SZ,20260428,1.081,1.075,1.079,1.059,1.062,-0.019,-1.7576,143152.39,15280.426
159155.SZ,20260427,1.077,1.077,1.085,1.069,1.081,0.004,0.3714,146480.01,15776.434
159155.SZ,20260424,1.059,1.057,1.087,1.05,1.077,0.018,1.6997,235408.33,25135.801
159155.SZ,20260423,1.073,1.072,1.08,1.049,1.059,-0.014,-1.3048,214363.92,22772.772
159155.SZ,20260422,1.072,1.071,1.089,1.065,1.073,0.001,0.0933,180976.48,19446.267
159155.SZ,20260421,1.049,1.05,1.075,1.034,1.072,0.023,2.1926,252210.3,26663.154
159155.SZ,20260420,1.049,1.043,1.054,1.037,1.049,0.0,0.0,159021.41,16662.597
159155.SZ,20260417,1.049,1.038,1.054,1.038,1.049,0.0,0.0,197344.25,20660.291
159155.SZ,20260416,1.021,1.03,1.056,1.028,1.049,0.028,2.7424,342519.52,35800.882
159155.SZ,20260415,1.04,1.043,1.046,1.016,1.021,-0.019,-1.8269,592646.72,60766.31
159155.SZ,20260414,1.016,1.016,1.041,1.006,1.04,0.024,2.3622,473810.78,48544.245
159155.SZ,20260413,1.002,0.995,1.019,0.992,1.016,0.014,1.3972,364923.19,36948.907
159155.SZ,20260410,0.953,0.965,1.009,0.954,1.002,0.049,5.1417,362037.59,36038.209
159155.SZ,20260409,0.952,0.949,0.964,0.939,0.953,0.001,0.105,204899.52,19577.089
159155.SZ,20260408,0.918,0.929,0.953,0.929,0.952,0.034,3.7037,185184.55,17516.994
159155.SZ,20260407,0.914,0.913,0.929,0.91,0.918,0.004,0.4376,114384.01,10502.261
159155.SZ,20260403,0.938,0.94,0.946,0.912,0.914,-0.024,-2.5586,215895.02,19835.147
159155.SZ,20260402,0.96,0.961,0.963,0.931,0.938,-0.022,-2.2917,207080.0,19541.441
159155.SZ,20260401,0.962,0.967,0.968,0.948,0.96,-0.002,-0.2079,191170.0,18307.25
159155.SZ,20260331,0.999,0.998,0.998,0.961,0.962,-0.037,-3.7037,186408.04,18112.17
159155.SZ,20260330,1.005,1.002,1.009,0.978,0.999,-0.006,-0.597,119461.07,11881.602
159155.SZ,20260327,0.992,0.976,1.014,0.976,1.005,0.013,1.3105,249759.43,24913.674
159155.SZ,20260326,0.986,0.986,1.014,0.973,0.992,0.006,0.6085,226353.25,22689.889
159155.SZ,20260325,0.97,0.973,0.992,0.964,0.986,0.016,1.6495,186775.04,18274.16
159155.SZ,20260324,0.968,0.975,0.984,0.932,0.97,0.002,0.2066,210723.75,20173.291
159155.SZ,20260323,0.99,0.981,1.005,0.965,0.968,-0.022,-2.2222,216389.7,21340.32
159155.SZ,20260320,0.964,0.968,1.021,0.968,0.99,0.026,2.6971,301675.33,30092.546
159155.SZ,20260319,0.985,0.98,0.987,0.959,0.964,-0.021,-2.132,147546.47,14353.553
159155.SZ,20260318,0.988,0.984,0.996,0.971,0.985,-0.003,-0.3036,132530.06,13005.186
159155.SZ,20260317,1.017,1.017,1.026,0.988,0.988,-0.029,-2.8515,231744.78,23325.835
159155.SZ,20260316,1.021,1.015,1.032,1.007,1.017,-0.004,-0.3918,290232.61,29535.831
159155.SZ,20260313,1.02,1.019,1.045,1.015,1.021,0.001,0.098,518998.65,53645.086
159155.SZ,20260312,1.014,1.014,1.023,1.008,1.02,0.006,0.5917,576482.79,58611.63
159155.SZ,20260311,0.976,0.976,1.024,0.976,1.014,0.038,3.8934,1122464.73,113600.393
159155.SZ,20260310,0.96,0.96,0.979,0.96,0.976,0.016,1.6667,158605.51,15457.712
159155.SZ,20260309,0.943,0.943,0.962,0.917,0.96,0.017,1.8028,202200.49,19027.177
159155.SZ,20260306,0.938,0.939,0.949,0.93,0.943,0.005,0.533,81314.86,7663.262
159155.SZ,20260305,0.931,0.938,0.947,0.932,0.938,0.007,0.7519,188129.34,17686.627
159155.SZ,20260304,0.938,0.923,0.945,0.922,0.931,-0.007,-0.7463,127389.31,11861.567
159155.SZ,20260303,0.956,0.963,0.976,0.937,0.938,-0.018,-1.8828,220026.85,20975.362
159155.SZ,20260302,0.968,0.946,0.968,0.946,0.956,-0.012,-1.2397,115393.31,11039.474
159155.SZ,20260227,0.966,0.961,0.97,0.958,0.968,0.002,0.207,113769.64,10954.617
159155.SZ,20260226,0.984,0.987,0.99,0.964,0.966,-0.018,-1.8293,160841.37,15580.897
159155.SZ,20260225,0.97,0.968,0.994,0.968,0.984,0.014,1.4433,236092.24,23236.791
159155.SZ,20260224,0.969,0.974,0.98,0.968,0.97,0.001,0.1032,138090.97,13469.111
159155.SZ,20260213,0.979,0.974,0.984,0.962,0.969,-0.01,-1.0215,133230.78,13012.339
159155.SZ,20260212,0.967,0.97,0.983,0.968,0.979,0.012,1.241,196554.53,19177.138
159155.SZ,20260211,0.959,0.958,0.971,0.955,0.967,0.008,0.8342,164958.16,15930.791
159155.SZ,20260210,0.963,0.963,0.966,0.953,0.959,-0.004,-0.4154,119720.22,11489.066
159155.SZ,20260209,0.945,0.948,0.965,0.948,0.963,0.018,1.9048,175928.36,16886.815
159155.SZ,20260206,0.929,0.924,0.96,0.914,0.945,0.016,1.7223,251348.56,23802.941
159155.SZ,20260205,0.952,0.95,0.95,0.923,0.929,-0.023,-2.416,168680.07,15663.537
159155.SZ,20260204,0.944,0.942,0.956,0.935,0.952,0.008,0.8475,193774.21,18291.335
159155.SZ,20260203,0.92,0.926,0.944,0.921,0.944,0.024,2.6087,213231.48,19918.6
159155.SZ,20260202,0.937,0.937,0.947,0.919,0.92,-0.017,-1.8143,217572.45,20362.777
159155.SZ,20260130,0.937,0.938,0.945,0.912,0.937,0.0,0.0,254035.35,23658.543
159155.SZ,20260129,0.957,0.958,0.959,0.936,0.937,-0.02,-2.0899,261523.61,24724.245
159155.SZ,20260128,0.971,0.971,0.973,0.948,0.957,-0.014,-1.4418,253909.72,24256.012
159155.SZ,20260127,0.988,0.988,0.988,0.945,0.971,-0.017,-1.7206,336753.67,32430.951
159155.SZ,20260126,1.006,1.018,1.02,0.986,0.988,-0.018,-1.7893,437289.99,43921.001
159155.SZ,20260123,0.983,0.984,1.007,0.98,1.006,0.023,2.3398,487570.0,48758.492
159155.SZ,20260122,0.995,0.995,1.006,0.976,0.983,-0.012,-1.206,280129.38,27650.693
159155.SZ,20260121,0.983,0.98,1.002,0.975,0.995,0.012,1.2208,564280.97,56106.938
