ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
159183.SZ,20260515,1.093,1.087,1.112,1.085,1.092,-0.001,-0.0915,83229.45,9121.471
159183.SZ,20260514,1.126,1.128,1.132,1.093,1.093,-0.033,-2.9307,136626.98,15187.425
159183.SZ,20260513,1.126,1.113,1.13,1.113,1.126,0.0,0.0,95867.64,10765.355
159183.SZ,20260512,1.149,1.149,1.149,1.117,1.126,-0.023,-2.0017,107831.73,12152.224
159183.SZ,20260511,1.143,1.142,1.154,1.132,1.149,0.006,0.5249,151447.31,17327.316
159183.SZ,20260508,1.168,1.168,1.177,1.141,1.143,-0.025,-2.1404,83062.74,9609.17
159183.SZ,20260507,1.18,1.18,1.191,1.154,1.168,-0.012,-1.0169,106788.14,12437.112
159183.SZ,20260506,1.137,1.14,1.181,1.137,1.18,0.043,3.7819,109715.16,12767.656
159183.SZ,20260430,1.145,1.14,1.156,1.125,1.137,-0.008,-0.6987,128843.24,14735.424
159183.SZ,20260429,1.094,1.097,1.145,1.084,1.145,0.051,4.6618,190347.4,21355.723
159183.SZ,20260428,1.113,1.112,1.112,1.084,1.094,-0.019,-1.7071,105453.12,11517.616
159183.SZ,20260427,1.103,1.099,1.117,1.099,1.113,0.01,0.9066,126703.98,14062.703
159183.SZ,20260424,1.074,1.067,1.11,1.065,1.103,0.029,2.7002,195381.47,21284.797
159183.SZ,20260423,1.097,1.093,1.093,1.067,1.074,-0.023,-2.0966,122511.09,13190.408
159183.SZ,20260422,1.094,1.09,1.106,1.089,1.097,0.003,0.2742,89898.66,9845.786
159183.SZ,20260421,1.078,1.078,1.098,1.064,1.094,0.016,1.4842,131142.91,14292.331
159183.SZ,20260420,1.083,1.081,1.085,1.067,1.078,-0.005,-0.4617,149339.58,16089.243
159183.SZ,20260417,1.081,1.081,1.095,1.064,1.083,0.002,0.185,181206.35,19632.293
159183.SZ,20260416,1.05,1.056,1.094,1.056,1.081,0.031,2.9524,260358.32,28128.602
159183.SZ,20260415,1.075,1.076,1.08,1.049,1.05,-0.025,-2.3256,222763.19,23660.441
159183.SZ,20260414,1.048,1.05,1.075,1.044,1.075,0.027,2.5763,377365.21,39986.928
159183.SZ,20260413,1.03,1.023,1.054,1.023,1.048,0.018,1.7476,520102.0,54448.193
159183.SZ,20260410,0.996,1.004,1.039,1.0,1.03,0.034,3.4137,1042607.8,107344.455
159183.SZ,20260409,0.999,1.001,1.009,0.985,0.996,-0.003,-0.3003,110260.67,11014.739
159183.SZ,20260408,0.96,0.964,1.0,0.964,0.999,0.039,4.0625,161654.11,16011.57
159183.SZ,20260407,0.962,0.962,0.975,0.955,0.96,-0.002,-0.2079,69598.84,6700.376
159183.SZ,20260403,0.985,0.99,0.99,0.962,0.962,-0.023,-2.335,109051.45,10567.388
159183.SZ,20260402,0.998,0.998,1.005,0.977,0.985,-0.013,-1.3026,106945.58,10576.681
159183.SZ,20260401,0.994,0.995,1.006,0.989,0.998,0.004,0.4024,167912.64,16724.752
159183.SZ,20260331,1.019,1.019,1.02,0.992,0.994,-0.025,-2.4534,151141.37,15189.522
159183.SZ,20260330,1.022,1.019,1.028,1.002,1.019,-0.003,-0.2935,228601.81,23255.712
159183.SZ,20260327,0.995,0.995,1.029,0.987,1.022,0.027,2.7136,632143.97,64269.852
159183.SZ,20260326,0.989,0.988,1.014,0.98,0.995,0.006,0.6067,426178.62,42799.209
159183.SZ,20260325,0.97,0.971,0.993,0.971,0.989,0.019,1.9588,355979.2,34998.512
159183.SZ,20260324,0.966,0.983,0.994,0.935,0.97,0.004,0.4141,317259.32,30409.033
