id,concept_name,ts_code,name
TS39,雄安基建,000401.SZ,冀东水泥
TS39,雄安基建,000680.SZ,山推股份
TS39,雄安基建,000709.SZ,河钢股份
TS39,雄安基建,000778.SZ,新兴铸管
TS39,雄安基建,000786.SZ,北新建材
TS39,雄安基建,000856.SZ,冀东装备
TS39,雄安基建,000923.SZ,河钢资源
TS39,雄安基建,000959.SZ,首钢股份
TS39,雄安基建,000965.SZ,天保基建
TS39,雄安基建,002135.SZ,东南网架
TS39,雄安基建,002205.SZ,国统股份
TS39,雄安基建,002271.SZ,东方雨虹
TS39,雄安基建,002342.SZ,巨力索具
TS39,雄安基建,002457.SZ,青龙管业
TS39,雄安基建,002459.SZ,晶澳科技
TS39,雄安基建,002542.SZ,中化岩土
TS39,雄安基建,300038.SZ,ST数知
TS39,雄安基建,300117.SZ,嘉寓股份
TS39,雄安基建,300210.SZ,森远股份
TS39,雄安基建,300344.SZ,立方数科
TS39,雄安基建,300374.SZ,中铁装配
TS39,雄安基建,300823.SZ,建科机械
TS39,雄安基建,600463.SH,空港股份
TS39,雄安基建,600629.SH,华建集团
TS39,雄安基建,601992.SH,金隅集团
TS39,雄安基建,603616.SH,韩建河山
TS39,雄安基建,603969.SH,银龙股份
