id,concept_name,ts_code,name
TS186,股权转让,000068.SZ,华控赛格
TS186,股权转让,000407.SZ,胜利股份
TS186,股权转让,000428.SZ,华天酒店
TS186,股权转让,000504.SZ,ST生物
TS186,股权转让,000509.SZ,*ST华塑
TS186,股权转让,000525.SZ,红太阳
TS186,股权转让,000526.SZ,紫光学大
TS186,股权转让,000558.SZ,莱茵体育
TS186,股权转让,000560.SZ,我爱我家
TS186,股权转让,000564.SZ,供销大集
TS186,股权转让,000566.SZ,海南海药
TS186,股权转让,000585.SZ,*ST东电
TS186,股权转让,000593.SZ,大通燃气
TS186,股权转让,000599.SZ,青岛双星
TS186,股权转让,000601.SZ,韶能股份
TS186,股权转让,000606.SZ,顺利办
TS186,股权转让,000609.SZ,中迪投资
TS186,股权转让,000615.SZ,奥园美谷
TS186,股权转让,000622.SZ,恒立实业
TS186,股权转让,000633.SZ,合金投资
TS186,股权转让,000638.SZ,万方发展
TS186,股权转让,000678.SZ,襄阳轴承
TS186,股权转让,000679.SZ,*ST友谊
TS186,股权转让,000687.SZ,*ST华讯
TS186,股权转让,000690.SZ,宝新能源
TS186,股权转让,000721.SZ,西安饮食
TS186,股权转让,000751.SZ,锌业股份
TS186,股权转让,000760.SZ,*ST斯太
TS186,股权转让,000762.SZ,西藏矿业
TS186,股权转让,000785.SZ,居然之家
TS186,股权转让,000807.SZ,云铝股份
TS186,股权转让,000813.SZ,德展健康
TS186,股权转让,000818.SZ,航锦科技
TS186,股权转让,000822.SZ,山东海化
TS186,股权转让,000835.SZ,*ST长动
TS186,股权转让,000836.SZ,富通信息
TS186,股权转让,000837.SZ,*ST秦机
TS186,股权转让,000861.SZ,海印股份
TS186,股权转让,000868.SZ,ST安凯
TS186,股权转让,000893.SZ,亚钾国际
TS186,股权转让,000903.SZ,云内动力
TS186,股权转让,000938.SZ,紫光股份
TS186,股权转让,000950.SZ,重药控股
TS186,股权转让,000955.SZ,欣龙控股
TS186,股权转让,000998.SZ,隆平高科
TS186,股权转让,002015.SZ,协鑫能科
TS186,股权转让,002045.SZ,国光电器
TS186,股权转让,002047.SZ,宝鹰股份
TS186,股权转让,002066.SZ,瑞泰科技
TS186,股权转让,002074.SZ,国轩高科
TS186,股权转让,002083.SZ,孚日股份
TS186,股权转让,002089.SZ,ST新海
TS186,股权转让,002097.SZ,山河智能
TS186,股权转让,002118.SZ,紫鑫药业
TS186,股权转让,002121.SZ,*ST科陆
TS186,股权转让,002136.SZ,安纳达
TS186,股权转让,002138.SZ,顺络电子
TS186,股权转让,002163.SZ,海南发展
TS186,股权转让,002169.SZ,智光电气
TS186,股权转让,002174.SZ,游族网络
TS186,股权转让,002175.SZ,ST东网
TS186,股权转让,002183.SZ,怡亚通
TS186,股权转让,002196.SZ,方正电机
TS186,股权转让,002201.SZ,九鼎新材
TS186,股权转让,002205.SZ,国统股份
TS186,股权转让,002207.SZ,准油股份
TS186,股权转让,002209.SZ,达意隆
TS186,股权转让,002211.SZ,宏达新材
TS186,股权转让,002217.SZ,合力泰
TS186,股权转让,002231.SZ,奥维通信
TS186,股权转让,002237.SZ,恒邦股份
TS186,股权转让,002259.SZ,*ST升达
TS186,股权转让,002264.SZ,新华都
TS186,股权转让,002276.SZ,万马股份
TS186,股权转让,002295.SZ,精艺股份
TS186,股权转让,002297.SZ,博云新材
TS186,股权转让,002298.SZ,中电兴发
TS186,股权转让,002308.SZ,威创股份
TS186,股权转让,002310.SZ,东方园林
