ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002947.SZ,20250102,33.0,33.49,31.81,32.45,33.33,-0.88,-2.6403,47991.38,156780.156
002947.SZ,20250103,32.43,33.33,31.45,31.9,32.45,-0.55,-1.6949,55515.42,179828.415
002947.SZ,20250106,31.85,32.93,31.44,32.19,31.9,0.29,0.9091,36683.0,118177.889
002947.SZ,20250107,32.02,33.23,32.02,32.77,32.19,0.58,1.8018,34939.73,114054.075
002947.SZ,20250108,32.6,32.66,31.09,32.28,32.77,-0.49,-1.4953,40702.97,130400.58
002947.SZ,20250109,31.9,32.66,31.76,31.91,32.28,-0.37,-1.1462,30471.58,98122.239
002947.SZ,20250110,31.69,31.81,30.88,30.97,31.91,-0.94,-2.9458,47802.04,149460.778
002947.SZ,20250113,30.81,30.95,29.85,30.0,30.97,-0.97,-3.1321,48291.31,146177.557
002947.SZ,20250114,30.18,32.08,29.86,31.86,30.0,1.86,6.2,70861.93,219681.301
002947.SZ,20250115,31.76,32.88,31.76,32.34,31.86,0.48,1.5066,62205.51,202205.876
002947.SZ,20250116,32.62,32.79,31.68,32.31,32.34,-0.03,-0.0928,51659.33,166041.263
002947.SZ,20250117,33.45,33.86,32.21,32.59,32.31,0.28,0.8666,90803.03,298803.791
002947.SZ,20250120,32.99,34.98,32.94,34.18,32.59,1.59,4.8788,108975.03,370470.069
002947.SZ,20250121,34.18,34.95,33.85,34.73,34.18,0.55,1.6091,68804.34,236670.253
002947.SZ,20250122,34.35,34.76,33.77,34.1,34.73,-0.63,-1.814,51052.71,174607.5
002947.SZ,20250123,34.44,34.53,33.22,33.34,34.1,-0.76,-2.2287,51719.91,175087.652
002947.SZ,20250124,33.35,36.13,33.28,35.5,33.34,2.16,6.4787,118058.24,413800.335
002947.SZ,20250127,35.54,35.76,34.8,35.03,35.5,-0.47,-1.3239,57138.03,201360.436
002947.SZ,20250205,35.28,35.95,34.83,35.65,35.03,0.62,1.7699,63298.65,224930.246
002947.SZ,20250206,35.35,36.09,35.31,35.85,35.65,0.2,0.561,71105.97,254302.351
002947.SZ,20250207,35.85,36.33,34.89,35.38,35.85,-0.47,-1.311,101377.24,360985.477
002947.SZ,20250210,35.38,35.38,34.48,34.82,35.38,-0.56,-1.5828,66314.17,230579.846
002947.SZ,20250211,34.8,34.99,34.38,34.65,34.82,-0.17,-0.4882,48606.29,168460.415
002947.SZ,20250212,34.6,36.5,34.57,36.18,34.65,1.53,4.4156,104230.74,372367.558
002947.SZ,20250213,36.0,36.0,34.62,34.63,36.18,-1.55,-4.2841,66581.85,234063.516
002947.SZ,20250214,34.58,34.66,33.91,34.42,34.63,-0.21,-0.6064,47019.16,161487.372
002947.SZ,20250217,34.32,35.12,34.29,34.79,34.42,0.37,1.075,43400.45,151020.304
002947.SZ,20250218,34.47,35.58,33.7,33.92,34.79,-0.87,-2.5007,66500.73,230670.593
002947.SZ,20250219,33.95,34.74,33.71,34.68,33.92,0.76,2.2406,60494.13,207615.932
002947.SZ,20250220,34.68,36.74,34.5,36.29,34.68,1.61,4.6424,144593.69,519689.52
002947.SZ,20250221,36.05,37.81,36.05,36.68,36.29,0.39,1.0747,174491.58,645607.277
002947.SZ,20250224,36.72,38.0,36.33,37.3,36.68,0.62,1.6903,120955.91,450932.45
002947.SZ,20250225,36.67,38.83,36.36,38.01,37.3,0.71,1.9035,145206.96,549758.282
002947.SZ,20250226,38.1,38.48,37.2,38.02,38.01,0.01,0.0263,85322.28,323296.745
002947.SZ,20250227,37.88,38.24,36.71,37.8,38.02,-0.22,-0.5786,106874.14,399834.62
002947.SZ,20250228,37.47,37.56,35.5,35.58,37.8,-2.22,-5.873,85042.45,308650.624
002947.SZ,20250303,35.78,36.53,34.93,35.77,35.58,0.19,0.534,92454.4,330827.114
002947.SZ,20250304,35.51,36.45,35.25,36.2,35.77,0.43,1.2021,68721.72,247420.665
002947.SZ,20250305,36.22,37.49,36.02,36.62,36.2,0.42,1.1602,68451.66,250819.297
002947.SZ,20250306,36.8,38.54,36.8,37.85,36.62,1.23,3.3588,132784.5,503744.79
002947.SZ,20250307,37.66,38.56,37.34,37.7,37.85,-0.15,-0.3963,88028.8,334147.652
002947.SZ,20250310,37.88,39.35,37.26,39.2,37.7,1.5,3.9788,127838.97,492869.096
002947.SZ,20250311,38.74,38.85,37.52,38.16,39.2,-1.04,-2.6531,95586.4,364394.632
002947.SZ,20250312,38.28,38.63,37.65,38.05,38.16,-0.11,-0.2883,75356.43,287134.929
002947.SZ,20250313,37.9,38.2,37.06,37.49,38.05,-0.56,-1.4717,72339.87,272081.52
002947.SZ,20250314,37.47,39.2,37.41,39.2,37.49,1.71,4.5612,123361.61,477855.596
002947.SZ,20250317,39.48,40.47,38.88,40.3,39.2,1.1,2.8061,137842.5,549169.594
002947.SZ,20250318,40.5,42.42,40.3,41.01,40.3,0.71,1.7618,148539.31,611633.713
002947.SZ,20250319,41.0,41.3,40.1,40.44,41.01,-0.57,-1.3899,68091.88,276077.303
002947.SZ,20250320,40.3,40.8,39.67,39.92,40.44,-0.52,-1.2859,63927.56,256410.211
002947.SZ,20250321,39.6,40.98,39.17,40.31,39.92,0.39,0.977,95964.29,383347.955
002947.SZ,20250324,40.1,41.66,39.5,40.2,40.31,-0.11,-0.2729,94177.85,382160.566
002947.SZ,20250325,40.15,40.17,38.42,38.58,40.2,-1.62,-4.0299,80093.16,312024.577
002947.SZ,20250326,38.46,39.05,38.23,38.54,38.58,-0.04,-0.1037,40695.86,157440.689
002947.SZ,20250327,38.5,39.34,38.25,38.88,38.54,0.34,0.8822,55068.97,214377.181
002947.SZ,20250328,38.88,39.5,37.71,38.03,38.88,-0.85,-2.1862,81622.11,315202.57
002947.SZ,20250331,37.8,38.89,36.78,38.59,38.03,0.56,1.4725,79007.89,298004.034
002947.SZ,20250401,38.5,39.03,38.03,38.36,38.59,-0.23,-0.596,55534.94,214312.883
002947.SZ,20250402,38.33,38.74,37.92,38.1,38.36,-0.26,-0.6778,38534.59,147322.465
