ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920005.BJ,20250731,59.0,69.0,59.0,64.63,11.16,53.47,479.1219,169742.69,1059890.107
920005.BJ,20250801,59.57,60.0,55.02,55.22,64.63,-9.41,-14.5598,98059.94,561216.289
920005.BJ,20250804,54.0,54.5,51.63,52.51,55.22,-2.71,-4.9076,58287.7,307044.89
920005.BJ,20250805,53.1,54.69,52.07,52.91,52.51,0.4,0.7618,47350.48,252315.423
920005.BJ,20250806,52.51,54.07,50.5,53.84,52.91,0.93,1.7577,52812.53,275937.228
920005.BJ,20250807,53.3,53.88,52.68,52.68,53.84,-1.16,-2.1545,35783.42,190111.613
920005.BJ,20250808,52.02,52.8,50.67,51.61,52.68,-1.07,-2.0311,37161.18,191658.622
920005.BJ,20250811,51.88,52.43,51.17,51.84,51.61,0.23,0.4457,18709.09,97078.652
920005.BJ,20250812,51.52,52.31,50.89,51.71,51.84,-0.13,-0.2508,23890.48,123124.551
920005.BJ,20250813,51.8,52.77,51.47,51.9,51.71,0.19,0.3674,22205.4,115616.026
920005.BJ,20250814,51.91,51.91,50.5,50.5,51.9,-1.4,-2.6975,23508.41,120028.212
920005.BJ,20250815,50.26,51.2,50.2,51.0,50.5,0.5,0.9901,16613.28,84463.952
920005.BJ,20250818,51.23,52.98,51.07,52.74,51.0,1.74,3.4118,33450.43,175174.809
920005.BJ,20250819,53.25,54.93,52.81,52.93,52.74,0.19,0.3603,38939.2,209225.295
920005.BJ,20250820,52.39,54.8,51.95,53.86,52.93,0.93,1.757,27681.93,147269.896
920005.BJ,20250821,53.62,53.98,52.38,52.59,53.86,-1.27,-2.358,19585.72,103900.35
920005.BJ,20250822,52.88,52.88,51.55,51.71,52.59,-0.88,-1.6733,20969.38,108794.623
920005.BJ,20250825,51.87,52.55,51.33,52.55,51.71,0.84,1.6244,18722.99,97298.136
920005.BJ,20250826,52.72,53.65,52.0,52.93,52.55,0.38,0.7231,25538.71,135279.863
920005.BJ,20250827,52.98,52.98,51.15,51.25,52.93,-1.68,-3.174,23278.09,120610.944
920005.BJ,20250828,51.24,51.86,50.51,51.72,51.25,0.47,0.9171,16189.59,82786.252
920005.BJ,20250829,51.72,52.48,51.47,51.88,51.72,0.16,0.3094,14718.45,76625.299
920005.BJ,20250901,52.21,52.57,51.21,51.94,51.88,0.06,0.1157,15413.16,79967.583
920005.BJ,20250902,52.4,53.73,51.4,53.06,51.94,1.12,2.1563,29575.26,155762.698
920005.BJ,20250903,53.58,56.88,53.3,53.55,53.06,0.49,0.9235,40275.47,220544.466
920005.BJ,20250904,52.77,52.77,51.48,51.88,53.55,-1.67,-3.1186,28161.05,146269.504
920005.BJ,20250905,52.0,52.76,51.5,52.5,51.88,0.62,1.1951,21261.07,111054.261
