ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
560410.SH,20260417,1.055,1.046,1.06,1.042,1.055,0.0,0.0,1743429.6,182994.173
560410.SH,20260420,1.055,1.05,1.058,1.04,1.052,-0.003,-0.2844,285488.16,29953.808
560410.SH,20260421,1.052,1.052,1.077,1.039,1.074,0.022,2.0913,341486.76,36243.925
560410.SH,20260422,1.074,1.076,1.089,1.066,1.078,0.004,0.3724,228839.16,24611.4
560410.SH,20260423,1.078,1.078,1.08,1.054,1.064,-0.014,-1.2987,88437.0,9408.467
560410.SH,20260424,1.064,1.057,1.089,1.053,1.079,0.015,1.4098,130414.0,13979.001
560410.SH,20260427,1.079,1.08,1.087,1.07,1.083,0.004,0.3707,132897.0,14366.656
560410.SH,20260428,1.083,1.077,1.079,1.06,1.066,-0.017,-1.5697,131983.0,14117.367
560410.SH,20260429,1.066,1.065,1.123,1.056,1.12,0.054,5.0657,201929.0,22098.303
560410.SH,20260430,1.12,1.119,1.122,1.098,1.116,-0.004,-0.3571,93880.6,10460.518
560410.SH,20260506,1.116,1.16,1.166,1.12,1.161,0.045,4.0323,106910.0,12294.734
560410.SH,20260507,1.161,1.173,1.173,1.139,1.155,-0.006,-0.5168,123601.0,14233.084
560410.SH,20260508,1.155,1.145,1.161,1.13,1.134,-0.021,-1.8182,90575.0,10352.965
560410.SH,20260511,1.134,1.13,1.149,1.122,1.139,0.005,0.4409,100151.0,11378.872
560410.SH,20260512,1.139,1.159,1.159,1.114,1.131,-0.008,-0.7024,72731.0,8173.653
560410.SH,20260513,1.131,1.132,1.135,1.115,1.132,0.001,0.0884,44420.0,5007.735
560410.SH,20260514,1.132,1.132,1.139,1.093,1.094,-0.038,-3.3569,54882.0,6108.523
560410.SH,20260515,1.094,1.093,1.129,1.084,1.105,0.011,1.0055,53411.0,5897.484
