id,concept_name,ts_code,name
TS181,脑科学,300222.SZ,科大智能
TS181,脑科学,300238.SZ,冠昊生物
TS181,脑科学,600624.SH,复旦复华
TS181,脑科学,600797.SH,浙大网新
