ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
563930.SH,20260515,1.064,1.055,1.06,1.041,1.047,-0.017,-1.5977,28926.0,3032.478
563930.SH,20260514,1.07,1.071,1.074,1.056,1.064,-0.006,-0.5607,49251.0,5234.927
563930.SH,20260513,1.061,1.06,1.071,1.053,1.07,0.009,0.8483,18335.0,1952.588
563930.SH,20260512,1.065,1.066,1.067,1.058,1.061,-0.004,-0.3756,19920.0,2115.905
563930.SH,20260511,1.058,1.057,1.066,1.056,1.065,0.007,0.6616,26806.0,2843.342
563930.SH,20260508,1.055,1.054,1.059,1.051,1.058,0.003,0.2844,44070.0,4653.951
563930.SH,20260507,1.053,1.053,1.056,1.051,1.055,0.002,0.1899,17254.0,1816.602
563930.SH,20260506,1.038,1.038,1.055,1.038,1.053,0.015,1.4451,28729.0,3023.196
563930.SH,20260430,1.039,1.038,1.041,1.036,1.038,-0.001,-0.0962,18143.0,1884.237
563930.SH,20260429,1.035,1.03,1.04,1.03,1.039,0.004,0.3865,14423.0,1494.819
563930.SH,20260428,1.036,1.036,1.037,1.029,1.035,-0.001,-0.0965,30316.0,3130.93
563930.SH,20260427,1.035,1.035,1.041,1.035,1.036,0.001,0.0966,21201.0,2200.706
563930.SH,20260424,1.033,1.033,1.036,1.027,1.035,0.002,0.1936,13568.0,1399.819
563930.SH,20260423,1.039,1.036,1.039,1.028,1.033,-0.006,-0.5775,14674.0,1515.01
563930.SH,20260422,1.033,1.031,1.039,1.028,1.039,0.006,0.5808,23300.0,2414.266
563930.SH,20260421,1.03,1.03,1.033,1.022,1.033,0.003,0.2913,38127.0,3925.423
563930.SH,20260420,1.023,1.024,1.034,1.023,1.03,0.007,0.6843,25646.0,2642.081
563930.SH,20260417,1.029,1.029,1.029,1.021,1.023,-0.006,-0.5831,28547.0,2919.55
563930.SH,20260416,1.016,1.013,1.029,1.013,1.029,0.013,1.2795,40330.0,4130.221
563930.SH,20260415,1.017,1.017,1.022,1.015,1.016,-0.001,-0.0983,25605.0,2609.133
563930.SH,20260414,1.009,1.011,1.02,1.008,1.017,0.008,0.7929,54996.0,5577.444
563930.SH,20260413,1.013,1.009,1.012,1.005,1.009,-0.004,-0.3949,23661.0,2385.466
563930.SH,20260410,1.004,1.004,1.018,1.004,1.013,0.009,0.8964,59992.0,6077.557
563930.SH,20260409,1.015,1.007,1.009,0.999,1.004,-0.011,-1.0837,27386.0,2752.041
