id,concept_name,ts_code,name
TS194,职业教育,000607.SZ,华媒控股
TS194,职业教育,000609.SZ,中迪投资
TS194,职业教育,000721.SZ,西安饮食
TS194,职业教育,000726.SZ,鲁泰A
TS194,职业教育,000735.SZ,罗牛山
TS194,职业教育,000812.SZ,陕西金叶
TS194,职业教育,000935.SZ,四川双马
TS194,职业教育,002073.SZ,软控股份
TS194,职业教育,002093.SZ,国脉科技
TS194,职业教育,002325.SZ,洪涛股份
TS194,职业教育,002330.SZ,得利斯
TS194,职业教育,002431.SZ,棕榈股份
TS194,职业教育,002503.SZ,搜于特
TS194,职业教育,002574.SZ,明牌珠宝
TS194,职业教育,002607.SZ,中公教育
TS194,职业教育,002638.SZ,*ST勤上
TS194,职业教育,002659.SZ,凯文教育
TS194,职业教育,002678.SZ,珠江钢琴
TS194,职业教育,002682.SZ,龙洲股份
TS194,职业教育,002742.SZ,三圣股份
TS194,职业教育,300002.SZ,神州泰岳
TS194,职业教育,300024.SZ,机器人
TS194,职业教育,300047.SZ,天源迪科
TS194,职业教育,300050.SZ,世纪鼎利
TS194,职业教育,300058.SZ,蓝色光标
TS194,职业教育,300061.SZ,旗天科技
TS194,职业教育,300089.SZ,文化长城
TS194,职业教育,300148.SZ,天舟文化
TS194,职业教育,300161.SZ,华中数控
TS194,职业教育,300244.SZ,迪安诊断
TS194,职业教育,300248.SZ,新开普
TS194,职业教育,300282.SZ,三盛教育
TS194,职业教育,300297.SZ,蓝盾股份
TS194,职业教育,300329.SZ,海伦钢琴
TS194,职业教育,300338.SZ,开元教育
TS194,职业教育,300365.SZ,恒华科技
TS194,职业教育,300675.SZ,建科院
TS194,职业教育,300788.SZ,中信出版
TS194,职业教育,300797.SZ,钢研纳克
TS194,职业教育,300845.SZ,捷安高科
TS194,职业教育,600226.SH,*ST瀚叶
TS194,职业教育,600455.SH,博通股份
TS194,职业教育,600636.SH,国新文化
TS194,职业教育,600653.SH,申华控股
TS194,职业教育,600661.SH,昂立教育
TS194,职业教育,600712.SH,南宁百货
TS194,职业教育,600730.SH,中国高科
TS194,职业教育,600739.SH,辽宁成大
TS194,职业教育,601258.SH,ST庞大
TS194,职业教育,601928.SH,凤凰传媒
TS194,职业教育,603377.SH,东方时尚
TS194,职业教育,603528.SH,多伦科技
