ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600777.SH,20250102,2.22,2.22,2.14,2.16,2.22,-0.06,-2.7027,477143.0,104475.183
600777.SH,20250103,2.17,2.2,2.15,2.16,2.16,0.0,0.0,423070.81,91790.555
600777.SH,20250106,2.15,2.16,2.05,2.05,2.16,-0.11,-5.0926,673803.4,141456.811
600777.SH,20250107,2.05,2.06,1.99,2.05,2.05,0.0,0.0,492662.94,100038.729
600777.SH,20250108,2.05,2.06,2.0,2.04,2.05,-0.01,-0.4878,380722.54,77189.086
600777.SH,20250109,2.03,2.1,2.02,2.05,2.04,0.01,0.4902,298830.16,61550.084
600777.SH,20250110,2.05,2.1,2.04,2.06,2.05,0.01,0.4878,358462.95,74325.396
600777.SH,20250113,2.07,2.13,2.07,2.11,2.06,0.05,2.4272,378178.4,79447.503
600777.SH,20250114,2.1,2.14,2.09,2.13,2.11,0.02,0.9479,363085.4,77006.288
600777.SH,20250115,2.13,2.14,2.12,2.13,2.13,0.0,0.0,169224.6,36024.234
600777.SH,20250116,2.14,2.17,2.14,2.16,2.13,0.03,1.4085,253998.0,54749.309
600777.SH,20250117,2.16,2.26,2.16,2.23,2.16,0.07,3.2407,627875.27,139613.585
600777.SH,20250120,2.34,2.34,2.34,2.34,2.23,0.11,4.9327,103618.84,24246.809
600777.SH,20250121,2.46,2.46,2.46,2.46,2.34,0.12,5.1282,50011.4,12302.804
600777.SH,20250122,2.58,2.58,2.58,2.58,2.46,0.12,4.878,74814.21,19302.066
600777.SH,20250123,2.71,2.71,2.71,2.71,2.58,0.13,5.0388,62176.98,16849.962
600777.SH,20250124,2.8,2.8,2.6,2.69,2.71,-0.02,-0.738,2730263.02,739674.055
600777.SH,20250127,2.72,2.82,2.7,2.8,2.69,0.11,4.0892,1358723.21,375614.165
600777.SH,20250205,2.78,2.79,2.72,2.73,2.8,-0.07,-2.5,940104.43,258512.816
600777.SH,20250206,2.74,2.76,2.7,2.71,2.73,-0.02,-0.7326,779323.4,211601.86
600777.SH,20250207,2.71,2.75,2.7,2.71,2.71,0.0,0.0,616510.6,167584.403
600777.SH,20250210,2.71,2.72,2.68,2.68,2.71,-0.03,-1.107,625129.6,168453.201
600777.SH,20250211,2.7,2.76,2.7,2.71,2.68,0.03,1.1194,747018.31,203495.392
600777.SH,20250212,2.72,2.73,2.69,2.7,2.71,-0.01,-0.369,482509.6,130554.847
600777.SH,20250213,2.7,2.72,2.67,2.69,2.7,-0.01,-0.3704,588896.07,158763.341
600777.SH,20250214,2.7,2.7,2.66,2.68,2.69,-0.01,-0.3717,495892.52,132772.173
600777.SH,20250217,2.72,2.72,2.67,2.68,2.68,0.0,0.0,482032.23,129743.554
600777.SH,20250218,2.67,2.68,2.55,2.55,2.68,-0.13,-4.8507,1035868.15,267408.513
600777.SH,20250219,2.51,2.52,2.42,2.42,2.55,-0.13,-5.098,1397466.53,343053.496
600777.SH,20250220,2.42,2.54,2.42,2.54,2.42,0.12,4.9587,1000801.95,248207.092
600777.SH,20250221,2.49,2.54,2.47,2.52,2.54,-0.02,-0.7874,696199.99,174278.372
600777.SH,20250224,2.5,2.5,2.43,2.49,2.52,-0.03,-1.1905,461125.0,113898.201
600777.SH,20250225,2.45,2.53,2.45,2.5,2.49,0.01,0.4016,390884.8,97755.653
600777.SH,20250226,2.5,2.53,2.47,2.47,2.5,-0.03,-1.2,412873.6,102932.242
600777.SH,20250227,2.47,2.48,2.45,2.47,2.47,0.0,0.0,246526.1,60754.581
600777.SH,20250228,2.48,2.52,2.47,2.48,2.47,0.01,0.4049,412798.34,102857.021
600777.SH,20250303,2.45,2.49,2.44,2.48,2.48,0.0,0.0,299738.8,74053.44
600777.SH,20250304,2.46,2.51,2.45,2.49,2.48,0.01,0.4032,343551.01,84888.193
600777.SH,20250305,2.49,2.51,2.48,2.49,2.49,0.0,0.0,254671.22,63411.692
600777.SH,20250306,2.48,2.49,2.37,2.37,2.49,-0.12,-4.8193,820235.04,196424.638
600777.SH,20250307,2.32,2.38,2.25,2.36,2.37,-0.01,-0.4219,889942.65,204539.419
600777.SH,20250310,2.32,2.34,2.25,2.29,2.36,-0.07,-2.9661,621349.19,142631.369
600777.SH,20250311,2.26,2.4,2.26,2.39,2.29,0.1,4.3668,585039.54,136627.254
600777.SH,20250312,2.37,2.38,2.35,2.35,2.39,-0.04,-1.6736,306133.78,72252.147
600777.SH,20250313,2.36,2.42,2.34,2.37,2.35,0.02,0.8511,442556.45,105362.567
600777.SH,20250314,2.35,2.39,2.34,2.37,2.37,0.0,0.0,347863.53,82180.915
600777.SH,20250317,2.25,2.25,2.25,2.25,2.37,-0.12,-5.0633,189910.0,42729.75
600777.SH,20250318,2.14,2.14,2.14,2.14,2.25,-0.11,-4.8889,136287.0,29165.418
600777.SH,20250319,2.06,2.21,2.03,2.04,2.14,-0.1,-4.6729,2474917.94,513886.77
600777.SH,20250320,2.04,2.13,2.02,2.09,2.04,0.05,2.451,1211581.8,251760.795
600777.SH,20250321,2.17,2.19,2.16,2.19,2.09,0.1,4.7847,999507.49,218471.842
600777.SH,20250324,2.19,2.26,2.14,2.22,2.19,0.03,1.3699,1111208.81,244429.952
600777.SH,20250325,2.23,2.33,2.18,2.32,2.22,0.1,4.5045,853095.84,193465.904
600777.SH,20250326,2.29,2.36,2.25,2.33,2.32,0.01,0.431,740162.84,170122.84
600777.SH,20250327,2.33,2.39,2.3,2.3,2.33,-0.03,-1.2876,642494.4,150943.54
600777.SH,20250328,2.31,2.35,2.28,2.33,2.3,0.03,1.3043,574065.6,133287.564
600777.SH,20250331,2.31,2.37,2.31,2.32,2.33,-0.01,-0.4292,443871.2,103601.023
600777.SH,20250401,2.33,2.37,2.33,2.34,2.32,0.02,0.8621,485399.99,113936.956
600777.SH,20250402,2.35,2.45,2.34,2.44,2.34,0.1,4.2735,839942.6,201367.562
600777.SH,20250403,2.56,2.56,2.56,2.56,2.44,0.12,4.918,68865.69,17629.617
600777.SH,20250407,2.69,2.69,2.65,2.69,2.56,0.13,5.0781,2821220.59,758344.586
600777.SH,20250408,2.69,2.7,2.61,2.64,2.69,-0.05,-1.8587,2187435.17,581029.613
600777.SH,20250409,2.63,2.69,2.62,2.66,2.64,0.02,0.7576,1230633.4,327024.486
600777.SH,20250410,2.66,2.68,2.64,2.67,2.66,0.01,0.3759,1219853.61,324384.835
600777.SH,20250411,2.67,2.71,2.66,2.68,2.67,0.01,0.3745,1220022.76,327547.785
600777.SH,20250414,2.68,2.69,2.67,2.67,2.68,-0.01,-0.3731,899675.0,240720.823
600777.SH,20250415,2.68,2.79,2.67,2.78,2.67,0.11,4.1199,1590714.91,434148.472
600777.SH,20250416,2.77,2.81,2.76,2.8,2.78,0.02,0.7194,944185.79,263196.467
600777.SH,20250417,2.81,2.89,2.8,2.85,2.8,0.05,1.7857,1158498.01,329548.09
600777.SH,20250418,2.87,2.87,2.81,2.84,2.85,-0.01,-0.3509,965647.35,273846.983
600777.SH,20250421,2.98,2.98,2.98,2.98,2.84,0.14,4.9296,120162.98,35808.568
600777.SH,20250422,3.13,3.13,3.13,3.13,2.98,0.15,5.0336,421597.94,131960.155
