id,concept_name,ts_code,name
TS118,超级品牌,000002.SZ,万科A
TS118,超级品牌,000100.SZ,TCL科技
TS118,超级品牌,000333.SZ,美的集团
TS118,超级品牌,000423.SZ,东阿阿胶
TS118,超级品牌,000538.SZ,云南白药
TS118,超级品牌,000568.SZ,泸州老窖
TS118,超级品牌,000651.SZ,格力电器
TS118,超级品牌,000858.SZ,五粮液
TS118,超级品牌,000869.SZ,张裕A
TS118,超级品牌,000895.SZ,双汇发展
TS118,超级品牌,002024.SZ,苏宁易购
TS118,超级品牌,002216.SZ,三全食品
TS118,超级品牌,002304.SZ,洋河股份
TS118,超级品牌,002507.SZ,涪陵榨菜
TS118,超级品牌,002594.SZ,比亚迪
TS118,超级品牌,002607.SZ,中公教育
TS118,超级品牌,300999.SZ,金龙鱼
TS118,超级品牌,600085.SH,同仁堂
TS118,超级品牌,600104.SH,上汽集团
TS118,超级品牌,600305.SH,恒顺醋业
TS118,超级品牌,600519.SH,贵州茅台
TS118,超级品牌,600600.SH,青岛啤酒
TS118,超级品牌,600690.SH,海尔智家
TS118,超级品牌,600887.SH,伊利股份
TS118,超级品牌,603195.SH,公牛集团
TS118,超级品牌,603288.SH,海天味业
TS118,超级品牌,603515.SH,欧普照明
