id,concept_name,ts_code,name
TS150,虚拟运营商,000063.SZ,中兴通讯
TS150,虚拟运营商,000829.SZ,天音控股
TS150,虚拟运营商,002024.SZ,苏宁易购
TS150,虚拟运营商,002148.SZ,北纬科技
TS150,虚拟运营商,002416.SZ,爱施德
TS150,虚拟运营商,002467.SZ,二六三
TS150,虚拟运营商,300051.SZ,三五互联
TS150,虚拟运营商,300288.SZ,朗玛信息
TS150,虚拟运营商,600588.SH,用友网络
TS150,虚拟运营商,600804.SH,鹏博士
