id,concept_name,ts_code,name
TS151,虚拟机器人,002230.SZ,科大讯飞
TS151,虚拟机器人,002241.SZ,歌尔股份
TS151,虚拟机器人,300229.SZ,拓尔思
TS151,虚拟机器人,603019.SH,中科曙光
