id,concept_name,ts_code,name
TS184,胰岛素,000963.SZ,华东医药
TS184,胰岛素,002019.SZ,亿帆医药
TS184,胰岛素,002603.SZ,以岭药业
TS184,胰岛素,300298.SZ,三诺生物
TS184,胰岛素,600267.SH,海正药业
TS184,胰岛素,600276.SH,恒瑞医药
TS184,胰岛素,600351.SH,亚宝药业
TS184,胰岛素,600535.SH,天士力
TS184,胰岛素,600673.SH,东阳光
TS184,胰岛素,600867.SH,通化东宝
