ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
159142.SZ,20260515,1.415,1.405,1.435,1.36,1.378,-0.037,-2.6148,918409.33,128524.158
159142.SZ,20260514,1.441,1.471,1.477,1.403,1.415,-0.026,-1.8043,751565.05,108078.915
159142.SZ,20260513,1.38,1.35,1.446,1.35,1.441,0.061,4.4203,559026.06,78032.164
159142.SZ,20260512,1.377,1.377,1.392,1.355,1.38,0.003,0.2179,504620.17,69355.67
159142.SZ,20260511,1.325,1.351,1.38,1.33,1.377,0.052,3.9245,599711.09,81342.527
159142.SZ,20260508,1.338,1.319,1.333,1.31,1.325,-0.013,-0.9716,421500.02,55779.117
159142.SZ,20260507,1.298,1.3,1.338,1.291,1.338,0.04,3.0817,462005.12,60721.402
159142.SZ,20260506,1.236,1.265,1.326,1.265,1.298,0.062,5.0162,547163.01,71481.331
159142.SZ,20260430,1.198,1.21,1.24,1.201,1.236,0.038,3.172,489413.18,59864.915
159142.SZ,20260429,1.18,1.171,1.208,1.146,1.198,0.018,1.5254,318591.06,37954.008
159142.SZ,20260428,1.206,1.201,1.202,1.172,1.18,-0.026,-2.1559,371981.28,44201.262
159142.SZ,20260427,1.191,1.2,1.216,1.187,1.206,0.015,1.2594,565948.04,68175.689
159142.SZ,20260424,1.211,1.199,1.21,1.171,1.191,-0.02,-1.6515,401814.42,47798.098
159142.SZ,20260423,1.226,1.224,1.245,1.198,1.211,-0.015,-1.2235,464984.6,56858.795
159142.SZ,20260422,1.183,1.177,1.23,1.176,1.226,0.043,3.6348,558830.33,67309.76
159142.SZ,20260421,1.196,1.195,1.195,1.165,1.183,-0.013,-1.087,406032.0,47780.395
159142.SZ,20260420,1.18,1.179,1.2,1.178,1.196,0.016,1.3559,390217.12,46470.506
159142.SZ,20260417,1.16,1.16,1.183,1.159,1.18,0.02,1.7241,554887.38,65191.876
159142.SZ,20260416,1.121,1.122,1.162,1.122,1.16,0.039,3.479,659252.18,75680.038
159142.SZ,20260415,1.129,1.144,1.145,1.112,1.121,-0.008,-0.7086,618904.11,70250.845
159142.SZ,20260414,1.097,1.116,1.139,1.116,1.129,0.032,2.917,591625.49,66767.662
159142.SZ,20260413,1.09,1.08,1.106,1.08,1.097,0.007,0.6422,381691.06,41829.892
159142.SZ,20260410,1.068,1.083,1.103,1.082,1.09,0.022,2.0599,502693.06,54997.249
159142.SZ,20260409,1.083,1.072,1.079,1.055,1.068,-0.015,-1.385,493726.29,52835.874
159142.SZ,20260408,1.001,1.03,1.083,1.029,1.083,0.082,8.1918,752940.11,79666.299
159142.SZ,20260407,0.991,0.993,1.007,0.99,1.001,0.01,1.0091,372888.05,37321.218
159142.SZ,20260403,0.986,0.992,1.006,0.989,0.991,0.005,0.5071,379823.03,37854.201
159142.SZ,20260402,1.019,1.01,1.017,0.98,0.986,-0.033,-3.2385,521542.01,51791.82
159142.SZ,20260401,0.983,1.006,1.023,1.006,1.019,0.036,3.6623,580651.39,58885.929
159142.SZ,20260331,1.008,1.002,1.009,0.981,0.983,-0.025,-2.4802,428034.0,42500.809
159142.SZ,20260330,1.014,0.99,1.013,0.99,1.008,-0.006,-0.5917,342340.77,34234.911
159142.SZ,20260327,1.015,1.003,1.023,0.991,1.014,-0.001,-0.0985,265736.01,26842.151
159142.SZ,20260326,1.044,1.038,1.044,1.011,1.015,-0.029,-2.7778,375084.01,38469.756
159142.SZ,20260325,1.013,1.02,1.053,1.02,1.044,0.031,3.0602,632008.1,65868.314
159142.SZ,20260324,1.0,1.016,1.016,0.977,1.013,0.013,1.3,499418.04,49717.393
159142.SZ,20260323,1.049,1.017,1.037,0.992,1.0,-0.049,-4.6711,597133.65,60621.352
159142.SZ,20260320,1.064,1.075,1.082,1.047,1.049,-0.015,-1.4098,375715.08,40060.701
159142.SZ,20260319,1.075,1.055,1.075,1.052,1.064,-0.011,-1.0233,340567.7,36287.04
159142.SZ,20260318,1.03,1.035,1.075,1.035,1.075,0.045,4.3689,749091.65,79282.358
159142.SZ,20260317,1.061,1.066,1.066,1.029,1.03,-0.031,-2.9218,407228.03,42501.217
159142.SZ,20260316,1.048,1.039,1.062,1.031,1.061,0.013,1.2405,448277.02,46742.935
159142.SZ,20260313,1.061,1.055,1.063,1.043,1.048,-0.013,-1.2253,355731.24,37361.443
