id,concept_name,ts_code,name
TS11,高考,000988.SZ,华工科技
TS11,高考,002103.SZ,广博股份
TS11,高考,002251.SZ,步步高
TS11,高考,300010.SZ,豆神教育
TS11,高考,300073.SZ,当升科技
TS11,高考,300192.SZ,科德教育
TS11,高考,300559.SZ,佳发教育
TS11,高考,600661.SH,昂立教育
