id,concept_name,ts_code,name
TS141,装配式建筑,000002.SZ,万科A
TS141,装配式建筑,000667.SZ,美好置业
TS141,装配式建筑,000753.SZ,漳州发展
TS141,装配式建筑,000786.SZ,北新建材
TS141,装配式建筑,000797.SZ,中国武夷
TS141,装配式建筑,000926.SZ,福星股份
TS141,装配式建筑,002047.SZ,宝鹰股份
TS141,装配式建筑,002061.SZ,浙江交科
TS141,装配式建筑,002081.SZ,金螳螂
TS141,装配式建筑,002082.SZ,万邦德
TS141,装配式建筑,002135.SZ,东南网架
TS141,装配式建筑,002165.SZ,红宝丽
TS141,装配式建筑,002375.SZ,亚厦股份
TS141,装配式建筑,002398.SZ,垒知集团
TS141,装配式建筑,002482.SZ,广田集团
TS141,装配式建筑,002541.SZ,鸿路钢构
TS141,装配式建筑,002613.SZ,北玻股份
TS141,装配式建筑,002713.SZ,东易日盛
TS141,装配式建筑,002743.SZ,富煌钢构
TS141,装配式建筑,002761.SZ,多喜爱
TS141,装配式建筑,002789.SZ,建艺集团
TS141,装配式建筑,002811.SZ,郑中设计
TS141,装配式建筑,002949.SZ,华阳国际
TS141,装配式建筑,003013.SZ,地铁设计
TS141,装配式建筑,300019.SZ,硅宝科技
TS141,装配式建筑,300117.SZ,嘉寓股份
TS141,装配式建筑,300344.SZ,立方数科
TS141,装配式建筑,300374.SZ,中铁装配
TS141,装配式建筑,300500.SZ,启迪设计
TS141,装配式建筑,300564.SZ,筑博设计
TS141,装配式建筑,300746.SZ,汉嘉设计
TS141,装配式建筑,300767.SZ,震安科技
TS141,装配式建筑,600076.SH,康欣新材
TS141,装配式建筑,600477.SH,杭萧钢构
TS141,装配式建筑,600491.SH,龙元建设
TS141,装配式建筑,600496.SH,精工钢构
TS141,装配式建筑,600502.SH,安徽建工
TS141,装配式建筑,600510.SH,黑牡丹
TS141,装配式建筑,600512.SH,腾达建设
TS141,装配式建筑,600629.SH,华建集团
TS141,装配式建筑,601155.SH,新城控股
TS141,装配式建筑,601668.SH,中国建筑
TS141,装配式建筑,601789.SH,宁波建工
TS141,装配式建筑,601886.SH,江河集团
TS141,装配式建筑,603007.SH,花王股份
TS141,装配式建筑,603017.SH,中衡设计
TS141,装配式建筑,603030.SH,全筑股份
TS141,装配式建筑,603183.SH,建研院
TS141,装配式建筑,603385.SH,惠达卫浴
TS141,装配式建筑,603725.SH,天安新材
