id,concept_name,ts_code,name
TS65,铝电解电容,002484.SZ,江海股份
TS65,铝电解电容,002806.SZ,华锋股份
TS65,铝电解电容,300037.SZ,新宙邦
TS65,铝电解电容,600673.SH,东阳光
TS65,铝电解电容,603115.SH,海星股份
TS65,铝电解电容,603989.SH,艾华集团
