ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
515720.SH,20260515,0.808,0.804,0.816,0.791,0.795,-0.013,-1.6089,183798.0,14749.727
515720.SH,20260514,0.838,0.839,0.845,0.806,0.808,-0.03,-3.58,175670.0,14427.87
515720.SH,20260513,0.836,0.831,0.838,0.824,0.838,0.002,0.2392,167520.0,13898.548
515720.SH,20260512,0.849,0.854,0.854,0.833,0.836,-0.013,-1.5312,178199.0,14984.818
515720.SH,20260511,0.836,0.836,0.853,0.83,0.849,0.013,1.555,163733.0,13796.924
515720.SH,20260508,0.83,0.831,0.845,0.824,0.836,0.006,0.7229,126626.0,10580.523
515720.SH,20260507,0.821,0.821,0.831,0.818,0.83,0.009,1.0962,131739.0,10853.712
515720.SH,20260506,0.796,0.796,0.828,0.796,0.821,0.025,3.1407,208385.0,17117.957
515720.SH,20260430,0.789,0.789,0.807,0.788,0.796,0.007,0.8872,109631.0,8767.563
515720.SH,20260429,0.783,0.783,0.792,0.776,0.789,0.006,0.7663,78865.0,6199.474
515720.SH,20260428,0.797,0.791,0.799,0.779,0.783,-0.014,-1.7566,115094.0,9054.309
515720.SH,20260427,0.798,0.797,0.801,0.789,0.797,-0.001,-0.1253,57205.0,4557.575
515720.SH,20260424,0.803,0.8,0.803,0.784,0.798,-0.005,-0.6227,122574.0,9727.247
515720.SH,20260423,0.821,0.82,0.82,0.799,0.803,-0.018,-2.1924,114554.0,9236.23
515720.SH,20260422,0.809,0.804,0.822,0.801,0.821,0.012,1.4833,131724.0,10733.582
515720.SH,20260421,0.819,0.816,0.818,0.803,0.809,-0.01,-1.221,129348.0,10438.562
515720.SH,20260420,0.813,0.815,0.825,0.814,0.819,0.006,0.738,124653.0,10216.147
515720.SH,20260417,0.812,0.812,0.818,0.803,0.813,0.001,0.1232,139298.0,11306.052
515720.SH,20260416,0.801,0.801,0.815,0.801,0.812,0.011,1.3733,156436.0,12683.412
515720.SH,20260415,0.813,0.819,0.82,0.799,0.801,-0.012,-1.476,126524.0,10224.503
515720.SH,20260414,0.803,0.807,0.815,0.802,0.813,0.01,1.2453,136626.0,11029.795
515720.SH,20260413,0.804,0.79,0.81,0.79,0.803,-0.001,-0.1244,142919.0,11465.405
515720.SH,20260410,0.783,0.798,0.815,0.783,0.804,0.021,2.682,296342.0,23887.723
515720.SH,20260409,0.805,0.8,0.8,0.779,0.783,-0.022,-2.7329,150577.0,11807.309
515720.SH,20260408,0.757,0.772,0.806,0.77,0.805,0.048,6.3408,245100.0,19388.881
515720.SH,20260407,0.75,0.75,0.763,0.75,0.757,0.007,0.9333,81012.15,6144.052
515720.SH,20260403,0.759,0.764,0.772,0.75,0.75,-0.009,-1.1858,126940.0,9596.989
515720.SH,20260402,0.784,0.782,0.782,0.757,0.759,-0.025,-3.1888,152907.0,11686.21
515720.SH,20260401,0.771,0.78,0.786,0.778,0.784,0.013,1.6861,86206.0,6743.891
515720.SH,20260331,0.78,0.784,0.792,0.769,0.771,-0.009,-1.1538,77566.0,6060.326
515720.SH,20260330,0.783,0.77,0.782,0.76,0.78,-0.003,-0.3831,99664.0,7725.271
515720.SH,20260327,0.773,0.763,0.788,0.753,0.783,0.01,1.2937,107053.0,8335.014
515720.SH,20260326,0.802,0.802,0.802,0.772,0.773,-0.029,-3.616,159315.0,12463.344
515720.SH,20260325,0.794,0.793,0.809,0.793,0.802,0.008,1.0076,175268.0,14076.655
515720.SH,20260324,0.782,0.79,0.797,0.777,0.794,0.012,1.5345,159629.0,12554.906
515720.SH,20260323,0.816,0.795,0.812,0.778,0.782,-0.034,-4.1667,190221.0,15124.481
515720.SH,20260320,0.852,0.849,0.854,0.814,0.816,-0.036,-4.2254,277054.0,22982.071
515720.SH,20260319,0.862,0.851,0.86,0.848,0.852,-0.01,-1.1601,105479.0,8999.473
515720.SH,20260318,0.86,0.859,0.862,0.849,0.862,0.002,0.2326,151434.0,12941.167
515720.SH,20260317,0.867,0.867,0.879,0.857,0.86,-0.007,-0.8074,363877.0,31560.924
515720.SH,20260316,0.858,0.857,0.868,0.856,0.867,0.009,1.049,119207.0,10285.711
