id,concept_name,ts_code,name
TS33,青岛自贸区,000599.SZ,青岛双星
TS33,青岛自贸区,002073.SZ,软控股份
TS33,青岛自贸区,002094.SZ,青岛金王
TS33,青岛自贸区,002498.SZ,汉缆股份
TS33,青岛自贸区,002537.SZ,海联金汇
TS33,青岛自贸区,002545.SZ,东方铁塔
TS33,青岛自贸区,600060.SH,海信视像
TS33,青岛自贸区,600336.SH,澳柯玛
TS33,青岛自贸区,600690.SH,海尔智家
TS33,青岛自贸区,600735.SH,新华锦
TS33,青岛自贸区,601058.SH,赛轮轮胎
TS33,青岛自贸区,603967.SH,中创物流
