id,concept_name,ts_code,name
TS119,超硬材料,000519.SZ,中兵红箭
TS119,超硬材料,002046.SZ,国机精工
TS119,超硬材料,002282.SZ,博深股份
TS119,超硬材料,002388.SZ,新亚制程
TS119,超硬材料,300064.SZ,ST金刚
TS119,超硬材料,300179.SZ,四方达
TS119,超硬材料,600172.SH,黄河旋风
TS119,超硬材料,601012.SH,隆基股份
TS119,超硬材料,688028.SH,沃尔德
