id,concept_name,ts_code,name
TS83,金改,000153.SZ,丰原药业
TS83,金改,000416.SZ,民生控股
TS83,金改,000419.SZ,通程控股
TS83,金改,000514.SZ,渝开发
TS83,金改,000551.SZ,创元科技
TS83,金改,000565.SZ,渝三峡A
TS83,金改,000567.SZ,海德股份
TS83,金改,000570.SZ,苏常柴A
TS83,金改,000592.SZ,平潭发展
TS83,金改,000735.SZ,罗牛山
TS83,金改,000777.SZ,中核科技
TS83,金改,000796.SZ,凯撒旅业
TS83,金改,000818.SZ,航锦科技
TS83,金改,000828.SZ,东莞控股
TS83,金改,000918.SZ,嘉凯城
TS83,金改,000930.SZ,中粮科技
TS83,金改,000936.SZ,华西股份
TS83,金改,002131.SZ,利欧股份
TS83,金改,002133.SZ,广宇集团
TS83,金改,002183.SZ,怡亚通
TS83,金改,002250.SZ,联化科技
TS83,金改,002423.SZ,中粮资本
TS83,金改,002634.SZ,棒杰股份
TS83,金改,600052.SH,浙江广厦
TS83,金改,600063.SH,皖维高新
TS83,金改,600064.SH,南京高科
TS83,金改,600070.SH,浙江富润
TS83,金改,600095.SH,湘财股份
TS83,金改,600106.SH,重庆路桥
TS83,金改,600113.SH,浙江东日
TS83,金改,600119.SH,ST长投
TS83,金改,600120.SH,浙江东方
TS83,金改,600128.SH,弘业股份
TS83,金改,600137.SH,浪莎股份
TS83,金改,600143.SH,金发科技
TS83,金改,600237.SH,铜峰电子
TS83,金改,600287.SH,江苏舜天
TS83,金改,600327.SH,大东方
TS83,金改,600368.SH,五洲交通
TS83,金改,600400.SH,红豆股份
TS83,金改,600415.SH,小商品城
TS83,金改,600475.SH,华光环能
TS83,金改,600510.SH,黑牡丹
TS83,金改,600527.SH,江南高纤
TS83,金改,600567.SH,山鹰国际
TS83,金改,600572.SH,康恩贝
TS83,金改,600596.SH,新安股份
TS83,金改,600614.SH,*ST鹏起
TS83,金改,600621.SH,华鑫股份
TS83,金改,600679.SH,上海凤凰
TS83,金改,600736.SH,苏州高新
TS83,金改,600816.SH,*ST安信
TS83,金改,600828.SH,茂业商业
TS83,金改,600830.SH,香溢融通
TS83,金改,600865.SH,百大集团
TS83,金改,601777.SH,*ST力帆
TS83,金改,603116.SH,红蜻蜓
