id,concept_name,ts_code,name
TS13,高校,000526.SZ,紫光学大
TS13,高校,000590.SZ,启迪药业
TS13,高校,000788.SZ,北大医药
TS13,高校,000826.SZ,启迪环境
TS13,高校,000938.SZ,紫光股份
TS13,高校,000988.SZ,华工科技
TS13,高校,000990.SZ,诚志股份
TS13,高校,002230.SZ,科大讯飞
TS13,高校,002297.SZ,博云新材
TS13,高校,002581.SZ,未名医药
TS13,高校,300205.SZ,天喻信息
TS13,高校,300334.SZ,津膜科技
TS13,高校,300523.SZ,辰安科技
TS13,高校,300597.SZ,吉大通信
TS13,高校,300864.SZ,南大环境
TS13,高校,300929.SZ,华骐环保
TS13,高校,600530.SH,*ST交昂
TS13,高校,600601.SH,方正科技
TS13,高校,600624.SH,复旦复华
TS13,高校,600661.SH,昂立教育
TS13,高校,600701.SH,*ST工新
TS13,高校,600718.SH,东软集团
TS13,高校,600730.SH,中国高科
TS13,高校,600750.SH,江中药业
TS13,高校,600846.SH,同济科技
TS13,高校,601901.SH,方正证券
TS13,高校,603026.SH,石大胜华
TS13,高校,688579.SH,山大地纬
