id,concept_name,ts_code,name
TS196,老字号,000423.SZ,东阿阿胶
TS196,老字号,000538.SZ,云南白药
TS196,老字号,000541.SZ,佛山照明
TS196,老字号,000568.SZ,泸州老窖
TS196,老字号,000596.SZ,古井贡酒
TS196,老字号,000705.SZ,浙江震元
TS196,老字号,000721.SZ,西安饮食
TS196,老字号,000858.SZ,五粮液
TS196,老字号,000860.SZ,顺鑫农业
TS196,老字号,000869.SZ,张裕A
TS196,老字号,000989.SZ,九芝堂
TS196,老字号,002186.SZ,全聚德
TS196,老字号,002304.SZ,洋河股份
TS196,老字号,002433.SZ,太安堂
TS196,老字号,002646.SZ,青青稞酒
TS196,老字号,002820.SZ,桂发祥
TS196,老字号,600059.SH,古越龙山
TS196,老字号,600073.SH,上海梅林
TS196,老字号,600085.SH,同仁堂
TS196,老字号,600196.SH,复星医药
TS196,老字号,600238.SH,ST椰岛
TS196,老字号,600272.SH,开开实业
TS196,老字号,600300.SH,维维股份
TS196,老字号,600305.SH,恒顺醋业
TS196,老字号,600315.SH,上海家化
TS196,老字号,600329.SH,中新药业
TS196,老字号,600332.SH,白云山
TS196,老字号,600365.SH,ST通葡
TS196,老字号,600436.SH,片仔癀
TS196,老字号,600519.SH,贵州茅台
TS196,老字号,600559.SH,老白干酒
TS196,老字号,600597.SH,光明乳业
TS196,老字号,600600.SH,青岛啤酒
TS196,老字号,600612.SH,老凤祥
TS196,老字号,600616.SH,金枫酒业
TS196,老字号,600628.SH,新世界
TS196,老字号,600655.SH,豫园股份
TS196,老字号,600664.SH,哈药股份
TS196,老字号,600679.SH,上海凤凰
TS196,老字号,600682.SH,南京新百
TS196,老字号,600702.SH,ST舍得
TS196,老字号,600723.SH,首商股份
TS196,老字号,600771.SH,广誉远
TS196,老字号,600779.SH,水井坊
TS196,老字号,600809.SH,山西汾酒
TS196,老字号,600859.SH,王府井
TS196,老字号,600891.SH,*ST秋林
TS196,老字号,600976.SH,健民集团
TS196,老字号,600993.SH,马应龙
TS196,老字号,601607.SH,上海医药
TS196,老字号,603043.SH,广州酒家
TS196,老字号,603198.SH,迎驾贡酒
TS196,老字号,603288.SH,海天味业
TS196,老字号,603369.SH,今世缘
TS196,老字号,603589.SH,口子窖
TS196,老字号,603708.SH,家家悦
TS196,老字号,603896.SH,寿仙谷
TS196,老字号,605108.SH,同庆楼
