ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920914.BJ,20250102,16.2,16.2,15.1,15.17,16.02,-0.85,-5.3059,45387.15,70064.267
920914.BJ,20250103,15.22,15.44,14.36,14.82,15.17,-0.35,-2.3072,38765.94,58073.412
920914.BJ,20250106,14.52,14.88,13.45,13.93,14.82,-0.89,-6.0054,39025.31,55100.544
920914.BJ,20250107,13.87,14.3,13.38,14.16,13.93,0.23,1.6511,26160.26,36287.831
920914.BJ,20250108,14.01,14.2,13.58,14.12,14.16,-0.04,-0.2825,23672.04,32995.245
920914.BJ,20250109,14.11,14.7,13.89,14.36,14.12,0.24,1.6997,31492.96,45349.911
920914.BJ,20250110,14.26,14.42,13.38,13.48,14.36,-0.88,-6.1281,24210.19,33729.599
920914.BJ,20250113,13.43,13.98,13.35,13.5,13.48,0.02,0.1484,20983.92,28662.268
920914.BJ,20250114,13.5,14.52,13.42,14.51,13.5,1.01,7.4815,36089.75,50972.033
920914.BJ,20250115,14.52,15.04,14.39,14.7,14.51,0.19,1.3094,38990.32,57281.336
920914.BJ,20250116,14.7,15.11,14.64,14.97,14.7,0.27,1.8367,28754.14,42848.131
920914.BJ,20250117,16.0,17.74,15.99,16.15,14.97,1.18,7.8824,102210.7,171449.388
920914.BJ,20250120,16.5,16.62,15.81,16.05,16.15,-0.1,-0.6192,55732.16,90127.988
920914.BJ,20250121,16.1,16.24,15.56,15.7,16.05,-0.35,-2.1807,38123.5,60087.744
920914.BJ,20250122,15.75,15.76,15.08,15.11,15.7,-0.59,-3.758,24035.49,36740.371
920914.BJ,20250123,15.38,15.83,15.02,15.05,15.11,-0.06,-0.3971,29794.48,46173.032
920914.BJ,20250124,15.28,15.5,15.05,15.44,15.05,0.39,2.5914,24160.66,37069.333
920914.BJ,20250127,15.28,15.87,15.28,15.77,15.44,0.33,2.1373,23793.5,37246.625
920914.BJ,20250205,15.8,15.8,15.18,15.37,15.77,-0.4,-2.5365,27635.97,42560.719
920914.BJ,20250206,15.35,15.98,14.98,15.96,15.37,0.59,3.8386,42060.67,65095.686
920914.BJ,20250207,15.88,16.78,15.71,16.41,15.96,0.45,2.8195,57756.9,93885.841
920914.BJ,20250210,16.5,16.64,16.18,16.52,16.41,0.11,0.6703,40170.96,65804.953
920914.BJ,20250211,16.59,17.1,16.39,16.74,16.52,0.22,1.3317,56999.05,95534.751
920914.BJ,20250212,16.7,16.94,16.32,16.8,16.74,0.06,0.3584,43950.66,73243.828
920914.BJ,20250213,16.85,17.25,16.09,16.14,16.8,-0.66,-3.9286,49279.03,83142.091
920914.BJ,20250214,16.05,16.28,15.8,15.92,16.14,-0.22,-1.3631,33451.1,53474.68
920914.BJ,20250217,15.75,16.3,15.75,16.29,15.92,0.37,2.3241,24368.39,39239.395
920914.BJ,20250218,16.84,17.4,16.06,16.3,16.29,0.01,0.0614,59562.62,100352.818
920914.BJ,20250219,16.2,16.95,16.16,16.75,16.3,0.45,2.7607,43703.67,72652.44
920914.BJ,20250220,16.8,17.5,16.59,17.32,16.75,0.57,3.403,63969.59,110139.376
920914.BJ,20250221,17.44,17.44,16.91,17.34,17.32,0.02,0.1155,49592.36,85261.856
920914.BJ,20250224,17.58,17.76,17.05,17.15,17.34,-0.19,-1.0957,39687.08,68851.748
920914.BJ,20250225,17.15,18.53,16.81,17.45,17.15,0.3,1.7493,63722.24,112981.694
920914.BJ,20250226,17.18,17.9,17.06,17.88,17.45,0.43,2.4642,58151.29,102070.965
920914.BJ,20250227,18.05,18.7,17.71,18.7,17.88,0.82,4.5861,64946.92,118725.276
920914.BJ,20250228,19.1,19.14,17.27,17.28,18.7,-1.42,-7.5936,69383.88,126527.234
