ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920080.BJ,20251010,36.11,39.89,35.3,37.11,8.25,28.86,349.8182,180809.15,667527.413
920080.BJ,20251013,33.5,35.94,32.6,34.1,37.11,-3.01,-8.111,95226.63,322642.073
920080.BJ,20251014,33.4,33.9,31.36,31.7,34.1,-2.4,-7.0381,82353.47,267517.875
920080.BJ,20251015,31.6,31.7,30.32,30.6,31.7,-1.1,-3.47,45074.3,138068.884
920080.BJ,20251016,30.8,31.16,30.13,30.24,30.6,-0.36,-1.1765,36558.44,111806.201
920080.BJ,20251017,30.22,30.97,29.75,30.39,30.24,0.15,0.496,35962.81,109538.839
920080.BJ,20251020,30.59,30.74,29.66,29.72,30.39,-0.67,-2.2047,27479.91,82512.405
920080.BJ,20251021,29.65,30.3,29.65,30.16,29.72,0.44,1.4805,25629.03,76964.281
920080.BJ,20251022,30.11,31.49,29.8,30.42,30.16,0.26,0.8621,37093.93,113819.896
920080.BJ,20251023,30.2,31.96,29.9,31.66,30.42,1.24,4.0763,46841.75,145720.414
920080.BJ,20251024,31.39,32.65,30.8,31.28,31.66,-0.38,-1.2003,45911.08,144923.156
920080.BJ,20251027,30.85,31.11,30.48,30.59,31.28,-0.69,-2.2059,30933.2,94871.327
920080.BJ,20251028,30.47,30.47,29.86,30.0,30.59,-0.59,-1.9287,25442.72,76444.166
920080.BJ,20251029,29.96,32.22,29.68,31.85,30.0,1.85,6.1667,46098.81,142743.352
920080.BJ,20251030,31.95,33.33,31.43,31.7,31.85,-0.15,-0.471,61909.84,201534.166
920080.BJ,20251031,31.11,32.45,30.91,31.05,31.7,-0.65,-2.0505,48577.54,152757.505
920080.BJ,20251103,30.77,31.35,30.65,30.91,31.05,-0.14,-0.4509,17349.46,53600.21
920080.BJ,20251104,30.87,30.94,30.0,30.28,30.91,-0.63,-2.0382,19745.94,59760.719
920080.BJ,20251105,30.02,30.83,29.9,30.65,30.28,0.37,1.2219,16780.14,51096.137
920080.BJ,20251106,30.42,30.71,30.1,30.38,30.65,-0.27,-0.8809,13119.34,39844.964
920080.BJ,20251107,30.18,30.58,30.08,30.12,30.38,-0.26,-0.8558,11529.53,34918.073
920080.BJ,20251110,30.15,30.54,30.07,30.29,30.12,0.17,0.5644,10507.79,31783.134
920080.BJ,20251111,30.38,30.47,29.82,29.95,30.29,-0.34,-1.1225,13127.88,39455.946
920080.BJ,20251112,30.09,30.17,29.81,30.16,29.95,0.21,0.7012,8574.11,25708.765
920080.BJ,20251113,30.15,30.58,29.94,30.43,30.16,0.27,0.8952,14376.81,43583.31
920080.BJ,20251114,30.25,30.5,29.94,29.96,30.43,-0.47,-1.5445,12674.14,38247.057
920080.BJ,20251117,29.95,30.0,28.91,29.12,29.96,-0.84,-2.8037,21423.42,62637.102
920080.BJ,20251118,29.1,29.1,28.29,28.38,29.12,-0.74,-2.5412,12591.73,35892.908
