id,concept_name,ts_code,name
TS189,聚氯乙烯,000422.SZ,ST宜化
TS189,聚氯乙烯,000510.SZ,新金路
TS189,聚氯乙烯,000635.SZ,英力特
TS189,聚氯乙烯,000818.SZ,航锦科技
TS189,聚氯乙烯,002053.SZ,云南能投
TS189,聚氯乙烯,002092.SZ,中泰化学
TS189,聚氯乙烯,002386.SZ,天原股份
TS189,聚氯乙烯,300214.SZ,日科化学
TS189,聚氯乙烯,600319.SH,ST亚星
TS189,聚氯乙烯,600409.SH,三友化工
TS189,聚氯乙烯,601568.SH,北元集团
