id,concept_name,ts_code,name
TS136,西部开发,000159.SZ,国际实业
TS136,西部开发,000557.SZ,西部创业
TS136,西部开发,000672.SZ,上峰水泥
TS136,西部开发,000779.SZ,甘咨询
TS136,西部开发,000877.SZ,天山股份
TS136,西部开发,000935.SZ,四川双马
TS136,西部开发,002037.SZ,保利联合
TS136,西部开发,002205.SZ,国统股份
TS136,西部开发,002302.SZ,西部建设
TS136,西部开发,002307.SZ,北新路桥
TS136,西部开发,002497.SZ,雅化集团
TS136,西部开发,002524.SZ,光正眼科
TS136,西部开发,002628.SZ,成都路桥
TS136,西部开发,002800.SZ,天顺股份
TS136,西部开发,002827.SZ,高争民爆
TS136,西部开发,002828.SZ,贝肯能源
TS136,西部开发,002941.SZ,新疆交建
TS136,西部开发,002978.SZ,安宁股份
TS136,西部开发,300103.SZ,达刚控股
TS136,西部开发,300106.SZ,西部牧业
TS136,西部开发,600039.SH,四川路桥
TS136,西部开发,600075.SH,新疆天业
TS136,西部开发,600089.SH,特变电工
TS136,西部开发,600251.SH,冠农股份
TS136,西部开发,600256.SH,广汇能源
TS136,西部开发,600321.SH,正源股份
TS136,西部开发,600326.SH,西藏天路
TS136,西部开发,600425.SH,青松建化
TS136,西部开发,600528.SH,中铁工业
TS136,西部开发,600540.SH,新赛股份
TS136,西部开发,600581.SH,八一钢铁
TS136,西部开发,600603.SH,广汇物流
TS136,西部开发,600678.SH,四川金顶
TS136,西部开发,600720.SH,祁连山
TS136,西部开发,600939.SH,重庆建工
TS136,西部开发,600989.SH,宝丰能源
TS136,西部开发,601069.SH,西部黄金
TS136,西部开发,601619.SH,嘉泽新能
TS136,西部开发,603227.SH,雪峰科技
TS136,西部开发,603393.SH,新天然气
TS136,西部开发,603706.SH,东方环宇
TS136,西部开发,603843.SH,正平股份
