id,concept_name,ts_code,name
TS12,高端装备,000039.SZ,中集集团
TS12,高端装备,000157.SZ,中联重科
TS12,高端装备,000338.SZ,潍柴动力
TS12,高端装备,000400.SZ,许继电气
TS12,高端装备,000410.SZ,*ST沈机
TS12,高端装备,000413.SZ,东旭光电
TS12,高端装备,000425.SZ,徐工机械
TS12,高端装备,000528.SZ,柳工
TS12,高端装备,000584.SZ,哈工智能
TS12,高端装备,000680.SZ,山推股份
TS12,高端装备,000738.SZ,航发控制
TS12,高端装备,000837.SZ,*ST秦机
TS12,高端装备,000852.SZ,石化机械
TS12,高端装备,000981.SZ,*ST银亿
TS12,高端装备,002013.SZ,中航机电
TS12,高端装备,002046.SZ,国机精工
TS12,高端装备,002097.SZ,山河智能
TS12,高端装备,002147.SZ,*ST新光
TS12,高端装备,002151.SZ,北斗星通
TS12,高端装备,002180.SZ,纳思达
TS12,高端装备,002204.SZ,大连重工
TS12,高端装备,002224.SZ,三力士
TS12,高端装备,002248.SZ,华东数控
TS12,高端装备,002270.SZ,华明装备
TS12,高端装备,002272.SZ,川润股份
TS12,高端装备,002283.SZ,天润工业
TS12,高端装备,002342.SZ,巨力索具
TS12,高端装备,002361.SZ,神剑股份
TS12,高端装备,002445.SZ,*ST中南
TS12,高端装备,002471.SZ,中超控股
TS12,高端装备,002472.SZ,双环传动
TS12,高端装备,002487.SZ,大金重工
TS12,高端装备,002501.SZ,*ST利源
TS12,高端装备,002526.SZ,山东矿机
TS12,高端装备,002529.SZ,*ST海源
TS12,高端装备,002535.SZ,*ST林重
TS12,高端装备,002552.SZ,宝鼎科技
TS12,高端装备,002564.SZ,天沃科技
TS12,高端装备,002651.SZ,利君股份
TS12,高端装备,002667.SZ,鞍重股份
TS12,高端装备,002685.SZ,华东重机
TS12,高端装备,002708.SZ,光洋股份
TS12,高端装备,002722.SZ,金轮股份
TS12,高端装备,002933.SZ,新兴装备
TS12,高端装备,002975.SZ,博杰股份
TS12,高端装备,002985.SZ,北摩高科
TS12,高端装备,300008.SZ,天海防务
TS12,高端装备,300024.SZ,机器人
TS12,高端装备,300083.SZ,创世纪
TS12,高端装备,300084.SZ,海默科技
TS12,高端装备,300091.SZ,金通灵
TS12,高端装备,300103.SZ,达刚控股
TS12,高端装备,300123.SZ,亚光科技
TS12,高端装备,300157.SZ,恒泰艾普
TS12,高端装备,300161.SZ,华中数控
TS12,高端装备,300169.SZ,天晟新材
TS12,高端装备,300185.SZ,通裕重工
TS12,高端装备,300228.SZ,富瑞特装
TS12,高端装备,300293.SZ,蓝英装备
TS12,高端装备,300320.SZ,海达股份
TS12,高端装备,300384.SZ,三联虹普
TS12,高端装备,300391.SZ,康跃科技
TS12,高端装备,300410.SZ,正业科技
TS12,高端装备,300455.SZ,康拓红外
TS12,高端装备,300503.SZ,昊志机电
TS12,高端装备,300553.SZ,集智股份
TS12,高端装备,300569.SZ,天能重工
TS12,高端装备,300606.SZ,金太阳
TS12,高端装备,300719.SZ,安达维尔
TS12,高端装备,300757.SZ,罗博特科
TS12,高端装备,300809.SZ,华辰装备
TS12,高端装备,300818.SZ,耐普矿机
TS12,高端装备,300838.SZ,浙江力诺
TS12,高端装备,300850.SZ,新强联
TS12,高端装备,300875.SZ,捷强装备
TS12,高端装备,600031.SH,三一重工
TS12,高端装备,600038.SH,中直股份
TS12,高端装备,600072.SH,中船科技
TS12,高端装备,600112.SH,ST天成
TS12,高端装备,600118.SH,中国卫星
TS12,高端装备,600150.SH,中国船舶
TS12,高端装备,600169.SH,太原重工
TS12,高端装备,600316.SH,洪都航空
TS12,高端装备,600320.SH,振华重工
TS12,高端装备,600391.SH,航发科技
TS12,高端装备,600435.SH,北方导航
TS12,高端装备,600481.SH,双良节能
TS12,高端装备,600495.SH,晋西车轴
TS12,高端装备,600523.SH,贵航股份
TS12,高端装备,600528.SH,中铁工业
TS12,高端装备,600583.SH,海油工程
TS12,高端装备,600666.SH,ST瑞德
TS12,高端装备,600685.SH,中船防务
TS12,高端装备,600760.SH,中航沈飞
TS12,高端装备,600761.SH,安徽合力
TS12,高端装备,600765.SH,中航重机
TS12,高端装备,600815.SH,*ST厦工
TS12,高端装备,600820.SH,隧道股份
TS12,高端装备,600869.SH,远东股份
TS12,高端装备,600893.SH,航发动力
TS12,高端装备,601002.SH,晋亿实业
TS12,高端装备,601100.SH,恒立液压
TS12,高端装备,601226.SH,华电重工
TS12,高端装备,601369.SH,陕鼓动力
TS12,高端装备,601399.SH,ST国重装
TS12,高端装备,601608.SH,中信重工
TS12,高端装备,601615.SH,明阳智能
TS12,高端装备,601618.SH,中国中冶
TS12,高端装备,601717.SH,郑煤机
TS12,高端装备,601727.SH,上海电气
TS12,高端装备,601766.SH,中国中车
TS12,高端装备,601808.SH,中海油服
TS12,高端装备,601882.SH,海天精工
TS12,高端装备,601890.SH,亚星锚链
TS12,高端装备,601908.SH,京运通
TS12,高端装备,601989.SH,中国重工
TS12,高端装备,603011.SH,合锻智能
TS12,高端装备,603095.SH,越剑智能
TS12,高端装备,603100.SH,川仪股份
TS12,高端装备,603111.SH,康尼机电
TS12,高端装备,603203.SH,快克股份
TS12,高端装备,603338.SH,浙江鼎力
TS12,高端装备,688377.SH,迪威尔
TS12,高端装备,688516.SH,奥特维
TS12,高端装备,688558.SH,国盛智科
TS12,高端装备,688698.SH,伟创电气
