trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,17.01,10042.5,0,0,57.1,2.56,轮动
20260514,44.25,10225.0,1,1,28.6,2.27,轮动
20260515,5.38,94.9,0,0,28.6,1.42,轮动
20260518,9.27,71.1,0,1,35.7,2.42,轮动
20260519,11.72,78.8,0,1,57.1,2.46,轮动
