trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,16.75,6797.6,0,0,62.5,1.84,轮动
20260514,2.45,7207.9,0,0,18.8,-0.01,轮动
20260515,7.56,60.2,0,0,37.5,1.49,轮动
20260518,14.79,71.8,0,1,50.0,3.26,轮动
20260519,41.93,112.6,0,1,75.0,3.13,轮动
