trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.24,2001.5,0,0,57.1,1.24,轮动
20260514,1.0,2117.9,0,0,14.3,-0.42,轮动
20260515,0.14,21.5,0,0,0.0,-1.97,轮动
20260518,25.03,19.7,0,1,71.4,2.5,轮动
20260519,3.64,14.9,0,0,57.1,0.97,轮动
