trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,189.73,8718.5,3,6,31.0,10.59,启动期
20260514,61.55,8683.9,1,2,31.0,6.08,轮动
20260515,50.04,86.2,1,4,40.8,6.08,轮动
20260518,72.37,88.2,2,3,36.6,7.4,分歧期
20260519,220.36,77.9,2,8,70.4,11.17,启动期
20260520,25.15,74.4,0,3,22.5,5.97,轮动
