trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,741.15,47229.6,8,8,83.3,10.06,启动期
20260514,37.54,69110.4,1,2,10.4,4.2,轮动
20260515,64.77,538.4,2,2,14.6,6.11,轮动
20260518,171.27,407.6,3,4,68.8,8.04,启动期
20260519,563.97,585.6,7,12,91.7,10.01,启动期
