trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,66.92,33316.5,0,1,69.7,4.64,轮动
20260514,5.26,34406.4,0,0,15.2,1.01,轮动
20260515,96.22,348.6,1,3,54.5,5.6,分歧期
20260518,41.1,288.3,0,2,45.5,5.18,轮动
20260519,137.54,323.1,1,3,87.9,6.46,分歧期
