trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,40.22,18210.2,0,1,71.4,4.05,轮动
20260514,13.66,18375.5,0,1,11.9,3.43,轮动
20260515,57.49,188.4,1,2,47.6,5.5,轮动
20260518,66.88,174.2,1,2,33.3,5.78,轮动
20260519,16.3,165.2,0,1,45.2,3.14,轮动
