trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,15.72,23163.0,0,0,69.2,1.77,轮动
20260514,0.91,23427.0,0,0,7.7,-0.55,轮动
20260515,0.78,222.3,0,0,7.7,-0.69,轮动
20260518,8.89,183.9,0,0,61.5,1.4,轮动
20260519,15.48,227.1,0,1,69.2,3.04,轮动
