trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.71,1500.0,0,0,62.5,0.98,轮动
20260514,0.97,1712.5,0,0,12.5,-0.49,轮动
20260515,1.99,15.6,0,1,25.0,0.4,轮动
20260518,0.75,14.6,0,0,12.5,-0.23,轮动
20260519,2.75,12.3,0,0,42.9,0.77,轮动
