trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,99.29,31341.5,1,1,59.3,5.05,轮动
20260514,7.38,35298.0,0,0,22.2,1.46,轮动
20260515,41.05,335.7,0,1,51.9,4.41,轮动
20260518,18.07,289.8,0,1,37.0,3.94,轮动
20260519,31.38,269.3,0,1,51.9,3.05,轮动
