trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,17.96,12154.8,0,0,60.0,1.22,轮动
20260514,1.28,13008.8,0,0,5.0,-0.86,轮动
20260515,9.09,109.2,0,0,40.0,1.08,轮动
20260518,5.16,95.5,0,0,20.0,0.81,轮动
20260519,3.94,97.5,0,0,20.0,0.39,轮动
