trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,96.95,2596.0,0,2,61.1,4.07,轮动
20260514,9.81,3365.4,0,1,22.2,1.96,轮动
20260515,131.73,42.7,1,3,33.3,7.62,分歧期
20260518,21.49,48.5,0,0,66.7,3.73,轮动
20260519,28.27,40.1,0,0,83.3,3.94,轮动
