trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,212.25,22071.1,1,2,87.5,6.08,轮动
20260514,12.45,20583.8,0,1,8.3,1.12,轮动
20260515,20.83,216.1,0,1,25.0,2.52,轮动
20260518,73.2,189.4,0,2,83.3,5.71,分歧期
20260519,112.66,197.0,1,1,83.3,6.64,分歧期
