trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,7.62,7254.5,0,1,80.0,1.76,轮动
20260514,1.56,8940.7,0,0,40.0,-0.5,轮动
20260515,41.58,115.9,1,2,60.0,3.43,轮动
20260518,2.72,93.9,0,1,60.0,0.52,轮动
20260519,40.76,94.5,0,3,80.0,4.52,轮动
