trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,231.53,81587.3,1,8,53.8,8.66,轮动
20260514,89.85,83339.3,2,2,15.4,8.18,启动期
20260515,15.39,835.7,0,2,25.6,4.54,轮动
20260518,76.98,600.3,2,4,37.2,7.05,分歧期
20260519,99.88,695.4,2,5,66.7,7.2,启动期
