trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,71.03,3173.1,1,1,85.7,3.59,轮动
20260514,0.13,3207.1,0,0,0.0,-2.81,轮动
20260515,3.8,28.4,0,0,57.1,1.06,轮动
20260518,2.0,31.5,0,1,28.6,0.45,轮动
20260519,40.02,25.5,1,1,71.4,2.96,轮动
