trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,315.35,94737.2,3,10,72.6,9.61,启动期
20260514,8.83,101289.9,0,1,9.4,2.77,轮动
20260515,94.57,859.7,3,5,32.1,8.14,启动期
20260518,62.54,772.8,1,4,39.6,6.68,轮动
20260519,213.44,814.3,3,8,69.8,9.46,启动期
