trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,14.43,2342.2,0,0,58.3,2.41,轮动
20260514,2.36,2356.9,0,0,25.0,-0.08,轮动
20260515,1.99,23.2,0,0,25.0,0.06,轮动
20260518,8.88,24.6,0,0,58.3,2.15,轮动
20260519,6.41,19.3,0,0,58.3,1.17,轮动
