trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,53.15,4447.3,1,1,80.0,2.53,轮动
20260514,18.52,3503.1,1,1,20.0,0.27,轮动
20260515,12.47,39.0,1,1,20.0,0.16,轮动
20260518,0.22,23.0,0,0,20.0,-2.59,轮动
20260519,38.13,53.1,1,1,60.0,3.19,轮动
20260520,0.04,33.2,0,0,0.0,-3.45,轮动
