trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,388.26,29977.5,4,9,69.8,11.76,启动期
20260514,48.84,29938.0,1,3,19.8,6.09,轮动
20260515,29.96,262.8,0,5,27.9,6.3,轮动
20260518,77.38,215.6,2,3,54.7,6.64,分歧期
20260519,148.67,221.2,3,7,61.6,8.61,启动期
