trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,10.49,1738.0,0,0,54.5,1.79,轮动
20260514,66.81,2385.6,1,1,54.5,3.53,轮动
20260515,4.54,41.4,0,0,45.5,1.06,轮动
20260518,1.97,27.1,0,0,18.2,0.3,轮动
20260519,6.98,21.0,0,0,63.6,1.34,轮动
