trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,85.2,26989.6,0,2,88.9,4.04,轮动
20260514,2.97,22660.3,0,0,11.1,0.39,轮动
20260515,11.22,205.0,0,0,38.9,2.35,轮动
20260518,7.3,153.9,0,0,27.8,1.38,轮动
20260519,13.54,156.0,0,0,55.6,2.1,轮动
