trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,25.9,12634.1,0,0,64.7,2.47,轮动
20260514,0.98,13467.4,0,0,2.9,-0.48,轮动
20260515,49.87,127.2,1,1,41.2,4.65,轮动
20260518,175.19,126.0,2,3,82.4,8.71,启动期
20260519,272.34,135.8,3,5,94.1,9.27,启动期
