trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,1.59,1820.9,0,0,40.0,-0.29,轮动
20260514,15.76,3359.2,1,1,20.0,-0.15,轮动
20260515,0.69,32.0,0,0,20.0,-0.3,轮动
20260518,0.1,19.5,0,0,0.0,-2.37,轮动
20260519,28.41,21.8,1,1,60.0,1.96,轮动
