trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,16.6,6475.8,0,0,45.0,1.58,轮动
20260514,10.41,8206.8,0,0,25.0,1.58,轮动
20260515,50.92,73.6,1,1,40.0,3.59,轮动
20260518,48.42,72.4,1,1,40.0,3.29,轮动
20260519,3.18,70.1,0,0,10.0,0.4,轮动
