trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,213.69,7199.8,2,2,73.9,6.29,启动期
20260514,24.75,8604.6,0,1,17.4,2.58,轮动
20260515,79.22,81.3,1,2,34.8,4.54,分歧期
20260518,55.54,73.6,1,1,34.8,4.59,轮动
20260519,134.53,71.5,1,4,60.9,6.65,分歧期
20260520,3.68,55.4,0,0,17.4,0.54,轮动
