trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,3.89,2806.3,0,0,42.9,0.5,轮动
20260514,0.37,2251.8,0,0,0.0,-0.92,轮动
20260515,1.18,23.0,0,0,28.6,-0.15,轮动
20260518,2.13,20.5,0,0,42.9,0.18,轮动
20260519,5.45,26.5,0,0,85.7,1.04,轮动
20260520,0.7,19.7,0,0,14.3,-0.41,轮动
