trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,44.44,4608.5,1,1,27.3,2.42,轮动
20260514,1.91,4497.6,0,0,18.2,0.08,轮动
20260515,3.66,40.1,0,0,27.3,1.07,轮动
20260518,2.68,34.3,0,0,27.3,0.47,轮动
20260519,13.72,33.0,0,0,72.7,3.24,轮动
