trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,35.46,12009.5,0,2,62.5,3.7,轮动
20260514,5.22,12352.3,0,1,12.5,0.99,轮动
20260515,1.02,99.2,0,0,4.2,-0.29,轮动
20260518,9.77,83.6,0,0,45.8,1.25,轮动
20260519,25.02,88.7,0,0,75.0,3.46,轮动
